age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro,label_x
8,2,18,230,4,27,2,36,242,1790,8,49,2,17,16,16,16,16,7,-18,166,1,9,13,19,658,6,1,1,-1,-1,0,0
7,2,18,214,4,17,5,32,212,1583,8,49,6,17,14,17,15,17,7,2113,106,6,0,14,19,1143,11,1,0,1,-1,0,0
5,2,17,324,5,17,5,20,308,1580,8,69,5,17,16,17,13,17,7,-14,96,2,9,12,19,1199,6,1,1,-1,-1,0,0
7,2,33,366,2,35,7,34,149,2105,5,53,5,17,10,17,15,17,7,0,73,7,2,11,19,140,6,1,1,-1,-1,0,0
5,2,22,144,2,32,5,21,174,2201,8,36,7,17,16,17,13,17,7,-13,95,1,0,13,19,911,2,1,0,1,-1,99,0
5,2,44,317,2,16,7,20,353,1530,5,52,2,17,10,17,11,17,4,1466,204,6,2,11,19,868,5,1,0,1,-1,37,0
5,2,16,190,4,17,4,31,105,2135,8,38,9,17,10,17,14,17,2,1512,97,2,8,13,19,1075,13,2,0,-1,-1,38,0
2,4,30,410,2,12,6,21,315,1116,8,60,8,11,16,17,14,14,5,11,100,6,9,13,19,367,7,1,1,-1,-1,0,0
2,2,30,136,2,16,5,13,206,1666,8,38,7,17,14,17,13,17,9,-15,8,0,9,13,11,1175,7,4,0,-1,-1,0,0
3,2,17,262,2,12,2,31,117,1741,8,50,6,17,14,17,11,17,8,-3,82,9,9,11,19,668,9,1,0,-1,-1,19,0
9,2,28,126,5,16,4,12,313,2444,8,38,9,17,10,17,14,17,8,-8,109,9,0,13,19,1397,2,3,0,-1,-1,76,0
7,2,28,247,2,34,5,19,261,2115,8,37,0,16,15,16,10,16,0,-5,110,0,9,13,19,1318,6,1,0,-1,-1,0,0
2,2,27,242,2,17,2,20,163,1760,8,41,4,17,16,17,15,17,5,-11,168,7,9,11,19,1366,10,1,0,-1,-1,0,0
5,2,14,336,2,31,3,19,141,1787,8,61,0,16,16,16,11,11,0,0,177,0,2,13,19,1085,7,6,0,1,-1,0,0
8,2,17,120,4,16,7,20,294,2436,8,45,9,17,10,17,14,17,9,2395,168,0,2,11,19,1602,15,1,0,1,-1,0,0
6,2,33,177,4,31,5,21,197,1431,8,41,5,11,11,17,14,11,6,-4,98,0,9,13,19,83,6,1,0,-1,-1,103,0
3,2,26,270,5,16,2,34,287,2444,8,35,6,17,14,17,10,17,7,-2,98,1,0,13,11,549,6,2,0,1,-1,41,0
5,2,43,326,4,31,6,19,287,1748,8,54,7,17,14,17,13,15,2,2,111,0,4,12,11,573,9,1,0,1,-1,0,0
8,2,30,259,2,16,7,29,146,2100,8,16,0,11,16,17,11,16,0,239,201,0,9,11,19,626,6,3,0,-1,-1,0,0
6,2,20,140,4,17,4,10,174,2121,8,41,9,17,16,17,13,17,6,301,204,7,0,10,19,1265,9,2,0,1,-1,0,0
7,3,21,268,5,18,7,27,179,2106,8,39,6,17,16,17,13,17,2,1395,29,0,0,13,19,907,18,1,0,-1,-1,0,0
5,2,20,162,3,16,6,31,110,1863,8,54,9,17,14,17,14,17,9,3,170,0,0,13,19,1274,9,4,0,-1,-1,102,0
5,2,48,234,2,34,6,21,306,1499,8,37,7,17,10,17,11,17,6,-23,27,0,0,11,19,821,6,10,0,-1,-1,0,0
8,2,21,160,5,13,7,37,320,1495,8,16,4,17,16,17,10,17,7,2244,132,6,0,13,19,1448,2,1,1,-1,-1,0,0
7,2,18,403,4,31,7,12,249,2109,8,41,5,17,14,17,15,11,6,-5,177,0,9,13,19,1178,1,28,1,-1,-1,0,0
8,3,31,174,2,15,4,12,233,1328,8,34,2,17,14,17,14,17,9,-12,105,0,2,13,11,519,9,2,0,-1,-1,0,0
8,2,44,350,4,16,6,21,330,2406,8,52,6,17,14,17,13,17,2,5,97,3,9,11,11,1109,9,1,0,-1,-1,0,0
5,3,45,299,2,14,6,20,145,1741,8,62,2,11,16,11,11,17,6,2489,114,0,5,11,19,295,6,2,1,-1,-1,0,0
7,2,18,256,2,31,7,20,264,1223,8,24,0,16,15,16,16,16,0,-8,104,7,9,13,19,1221,6,5,1,-1,-1,0,0
8,2,21,246,2,32,7,30,150,2103,8,21,2,11,16,17,11,10,0,-19,98,0,0,11,19,431,8,1,1,-1,-1,0,0
3,2,34,137,4,16,5,20,236,1931,8,19,6,17,10,17,14,17,4,-19,109,1,0,11,16,1320,15,2,0,-1,-1,0,0
6,2,45,277,4,17,5,20,193,1738,8,19,4,17,10,17,14,17,9,-18,107,0,0,10,19,820,2,2,1,1,-1,0,1
7,3,26,152,2,16,6,31,201,1140,8,65,6,17,10,17,11,17,4,-7,200,2,8,13,19,941,18,1,1,-1,-1,101,0
5,2,33,137,5,16,4,13,196,2263,8,72,7,17,10,17,14,17,8,-4,203,1,0,11,19,860,9,7,0,-1,-1,0,0
5,2,18,345,2,34,6,25,294,1500,8,54,0,11,16,11,10,16,7,-2,87,1,9,13,19,191,8,1,0,-1,-1,0,0
5,2,34,439,2,15,4,14,167,2472,8,54,6,17,14,17,14,17,9,-6,209,0,0,13,11,973,4,10,0,1,-1,0,0
3,4,42,303,4,13,5,32,309,1191,8,38,9,17,14,17,13,17,9,2381,148,2,0,13,19,693,7,3,0,-1,-1,0,0
8,3,43,419,2,16,3,21,298,1271,8,22,6,17,10,17,14,17,9,-20,17,2,0,13,19,1372,7,1,1,1,-1,0,1
5,3,27,286,5,16,5,14,91,1630,8,41,9,17,10,17,14,17,4,1406,14,6,4,13,19,1164,9,1,0,-1,-1,0,0
2,2,33,374,2,16,7,29,284,2119,8,17,0,17,14,17,13,17,2,-15,167,6,4,13,19,779,2,1,1,-1,-1,0,0
5,2,43,323,2,35,7,21,141,1735,8,55,6,17,16,17,14,17,2,613,22,9,2,11,19,1042,7,1,0,1,-1,0,0
3,4,42,379,2,17,5,21,117,2123,8,13,9,17,14,17,14,17,9,-10,10,1,0,13,19,908,7,4,0,-1,-1,0,0
5,2,28,150,2,30,7,20,192,2120,8,55,0,16,15,16,16,16,0,8,81,0,0,13,19,857,6,10,0,-1,-1,0,0
3,2,27,163,2,35,4,19,327,1727,8,18,2,11,16,15,13,17,0,5,26,4,9,11,19,1435,7,1,1,-1,-1,0,0
5,2,27,277,2,21,7,36,109,2110,8,55,2,17,16,17,14,17,8,-10,42,4,9,13,19,520,7,1,0,1,-1,19,0
5,2,21,248,2,34,7,20,303,2103,8,39,0,15,16,11,10,16,2,-2,97,9,2,11,19,959,5,3,0,-1,-1,0,0
5,2,18,162,2,34,6,21,230,2452,8,40,7,11,16,11,13,17,5,-6,66,0,2,13,19,1405,6,1,0,-1,-1,0,0
7,2,14,255,3,34,7,20,283,1446,8,38,2,11,16,17,15,16,0,-5,115,0,9,13,19,1177,6,1,1,-1,-1,0,0
7,2,16,454,2,17,5,29,189,2475,8,23,9,17,10,17,14,17,9,8,169,1,0,11,19,1169,1,2,0,1,-1,0,0
8,2,26,388,2,18,3,21,323,2037,8,54,8,17,10,17,14,17,6,-17,171,6,2,13,19,1140,11,2,1,-1,-1,0,0
5,2,33,166,2,35,8,20,140,1781,8,50,6,17,13,17,17,17,8,1371,79,1,9,11,19,1017,6,1,1,1,-1,21,0
5,2,25,321,5,15,3,15,95,2439,8,34,9,17,14,17,15,17,7,-10,99,4,9,13,19,971,3,7,0,-1,-1,0,0
8,2,20,289,2,17,6,20,117,1214,8,54,5,17,10,17,14,17,8,-11,200,3,9,11,11,807,7,1,1,-1,-1,0,0
5,2,18,156,2,27,6,19,250,2108,8,58,0,16,15,16,16,16,0,-8,94,6,2,11,19,619,6,6,1,-1,-1,98,0
5,2,18,223,5,10,6,17,385,1435,8,11,2,17,16,17,15,17,6,-10,25,1,6,10,19,1022,6,1,1,-1,-1,0,0
5,3,27,348,2,21,6,28,113,1749,8,27,0,17,14,17,14,15,5,1429,56,2,9,13,19,984,7,1,1,-1,-1,0,0
5,2,18,143,2,17,7,20,210,1720,8,53,5,17,10,17,11,14,6,-9,100,1,8,11,16,545,7,2,0,1,-1,0,0
8,2,17,213,2,17,6,28,136,2416,8,42,6,17,14,17,14,17,6,-10,9,9,2,14,19,1265,9,1,0,-1,-1,0,0
2,2,18,413,2,26,5,31,245,2579,8,54,9,17,14,17,10,17,7,-10,6,3,0,13,4,1120,7,1,0,-1,-1,0,0
3,4,17,327,5,15,2,13,207,2118,8,16,2,17,14,17,11,17,4,-9,95,0,9,13,16,796,6,1,0,-1,-1,0,0
7,2,18,326,4,33,6,19,145,1783,8,37,0,16,15,16,16,16,0,8,12,0,2,13,19,562,7,5,0,-1,-1,0,0
8,2,27,346,3,14,7,20,273,1771,8,53,6,15,16,17,11,17,4,-10,98,0,8,11,19,1328,7,1,0,-1,-1,0,0
7,2,21,340,2,30,7,19,242,2130,8,14,0,16,15,16,16,16,0,-15,97,0,8,13,19,356,6,1,1,-1,-1,0,0
3,4,34,166,5,34,4,19,317,2100,8,37,0,16,15,16,16,16,0,896,95,0,9,13,19,1340,6,1,1,-1,-1,0,0
3,2,17,401,2,32,5,29,366,1734,8,44,5,17,13,17,13,17,5,9,108,0,9,13,19,1282,9,1,0,-1,-1,0,1
3,2,17,210,5,17,5,21,148,2438,8,60,9,17,10,17,14,17,9,-16,45,0,0,13,19,1045,1,4,0,1,-1,0,0
5,2,17,336,2,34,6,19,186,2110,5,65,8,17,16,11,16,17,0,-28,101,0,9,11,19,1208,2,1,1,-1,-1,0,0
5,2,31,183,2,31,7,19,263,1116,8,58,0,16,15,16,15,16,0,-18,54,0,1,11,19,702,6,1,1,-1,-1,0,0
3,2,21,140,2,17,4,29,134,1874,8,38,8,17,10,17,14,17,8,2080,209,0,0,13,19,1134,4,4,0,-1,-1,0,0
8,2,18,377,2,16,6,20,211,2448,8,43,5,17,14,17,14,17,6,-26,10,6,4,11,19,1520,10,1,1,-1,-1,0,0
5,2,34,304,4,34,7,23,183,1841,8,64,2,16,15,17,11,11,0,-17,198,0,5,14,19,1184,6,1,0,-1,-1,0,0
4,2,26,216,4,17,4,21,209,2124,8,55,9,17,16,17,13,17,2,-2,45,4,2,11,19,101,2,1,0,1,-1,42,0
5,2,21,258,5,33,7,28,234,1159,8,55,0,16,15,16,16,16,0,-6,109,0,9,13,3,1039,6,9,0,-1,-1,0,0
7,2,44,165,5,25,4,23,342,1506,8,52,6,14,16,17,15,17,8,-1,108,6,2,11,19,486,6,4,0,-1,-1,0,0
7,2,21,126,2,17,7,20,230,1501,8,60,8,17,14,17,13,17,4,-11,97,9,6,10,19,843,5,1,0,-1,-1,0,1
4,3,34,292,2,17,5,10,221,2500,8,36,9,17,10,17,14,17,9,-25,109,2,0,13,19,1196,9,3,0,1,-1,95,0
3,2,26,385,2,16,5,21,179,2434,8,22,9,17,10,17,14,17,9,-7,208,2,0,13,11,929,7,11,0,1,-1,39,0
4,2,21,256,2,12,7,20,236,2116,8,66,8,17,16,11,15,17,4,-7,95,3,0,13,19,625,6,1,1,-1,-1,103,0
3,2,34,119,2,27,5,20,262,2575,8,61,9,17,10,17,11,17,9,1,204,0,0,11,19,897,2,21,0,-1,-1,0,0
9,2,30,116,4,16,5,20,184,1525,8,54,5,17,13,17,14,17,7,-18,77,0,2,10,19,1300,6,1,1,-1,-1,0,0
6,2,21,225,5,17,5,12,113,1909,8,59,9,17,14,17,14,17,6,-19,169,0,4,10,19,712,14,4,0,-1,-1,0,0
8,2,27,160,4,28,7,22,151,1479,8,8,6,17,16,17,14,17,6,2330,105,0,4,13,19,1515,6,1,0,-1,-1,100,0
7,4,44,423,2,24,6,20,289,2099,8,22,2,17,16,17,10,11,8,-5,210,6,9,13,19,551,7,4,0,-1,-1,0,0
8,2,43,393,3,16,3,37,271,2130,8,25,9,17,10,17,14,17,8,2535,134,0,0,13,19,143,13,1,0,-1,-1,0,0
3,2,27,310,3,33,2,22,304,1814,8,17,5,17,16,17,14,17,9,-5,99,1,2,10,19,969,8,2,0,-1,-1,41,0
5,2,34,313,3,16,6,14,190,1956,5,49,9,17,10,17,14,17,9,-2,175,1,0,13,19,179,7,6,0,1,-1,0,0
6,4,46,305,2,15,2,18,233,2124,8,45,0,16,15,16,16,16,0,-16,211,0,9,13,19,1258,5,1,1,1,-1,0,0
3,2,43,108,4,16,4,20,201,2445,8,41,9,17,14,17,11,17,2,-15,60,2,9,11,19,1370,6,1,0,1,-1,0,0
3,2,21,161,5,16,5,30,136,2431,8,51,5,17,11,17,13,17,4,1,110,0,0,11,19,777,7,4,0,-1,-1,0,0
5,4,18,137,2,30,7,19,197,1167,8,63,0,16,15,16,16,16,0,-6,98,0,9,12,19,1112,7,3,1,-1,-1,0,0
7,2,44,229,2,16,7,28,131,2090,8,47,4,17,16,17,11,17,5,3,174,6,0,13,19,723,6,4,0,1,-1,0,0
7,2,45,242,2,16,5,13,135,2158,8,53,9,17,10,17,14,17,9,1525,209,0,0,13,19,1410,10,1,0,1,-1,0,0
5,2,26,262,4,35,7,18,208,1458,8,24,7,16,16,17,11,17,5,-8,29,0,2,13,19,456,10,1,0,-1,-1,0,0
3,2,20,385,2,17,3,12,106,2394,8,57,5,17,16,17,14,17,7,-7,98,4,2,11,4,481,11,1,1,-1,-1,0,0
9,2,34,243,2,33,6,21,315,2416,8,16,5,17,14,17,13,17,7,1,135,0,6,14,19,37,2,7,0,-1,-1,73,0
3,4,26,353,5,34,2,20,297,1802,8,19,2,17,13,17,13,17,5,73,211,0,6,13,19,26,13,8,0,-1,-1,76,0
3,2,34,140,4,17,2,20,357,1160,8,51,2,17,14,17,14,17,2,2463,94,9,2,10,19,935,2,3,0,-1,-1,0,0
5,3,17,400,5,16,4,12,92,1383,8,39,5,17,14,17,13,17,9,1332,22,0,0,10,19,1564,2,1,0,-1,-1,0,1
3,2,27,134,2,30,4,19,194,2126,8,16,0,16,15,16,16,16,0,895,102,9,9,11,19,970,6,2,0,-1,-1,0,0
5,2,21,315,2,23,6,19,156,2099,8,12,0,16,15,16,16,16,0,884,97,0,7,13,19,644,7,1,1,-1,-1,0,0
3,3,17,428,5,17,5,21,106,2146,8,25,9,17,10,17,14,17,9,2611,98,0,0,13,19,882,1,2,0,1,-1,0,0
8,2,34,307,5,34,4,18,209,1505,8,56,0,16,15,16,16,10,4,15,135,0,9,13,19,324,6,1,0,-1,-1,0,0
2,3,27,282,3,16,6,23,113,1800,8,54,6,17,10,17,13,17,9,-2,21,1,0,14,19,952,7,2,0,1,-1,0,0
3,4,45,378,3,17,5,36,333,2395,8,24,6,17,16,17,10,17,4,151,12,1,9,10,19,1284,3,1,0,-1,-1,0,0
3,2,21,160,2,31,6,29,271,2109,8,14,0,16,15,16,16,16,0,-2,104,0,2,11,19,609,6,2,0,-1,-1,0,0
3,4,20,162,4,17,5,20,217,2225,8,27,4,17,16,17,14,17,6,146,171,6,9,11,19,1414,5,1,0,-1,-1,0,0
3,4,17,346,4,16,3,20,216,1583,8,42,7,17,10,17,14,17,6,-13,79,0,9,13,19,844,5,4,1,-1,-1,0,0
8,3,30,342,2,34,7,20,328,2111,8,23,4,11,16,11,15,11,4,20,36,0,9,13,19,236,6,1,0,-1,-1,0,0
2,2,43,317,5,17,6,11,130,2373,8,54,6,11,16,17,10,17,8,2421,166,0,0,13,19,472,9,2,1,-1,-1,0,1
5,3,13,255,2,16,6,12,204,1829,8,25,2,17,16,17,17,17,4,-6,96,0,9,13,19,139,14,1,0,-1,-1,0,0
3,2,21,135,4,34,5,32,286,1999,8,17,6,14,16,17,16,17,5,635,98,0,9,13,19,969,7,1,0,-1,-1,0,0
3,2,18,239,3,16,6,27,217,1748,8,54,6,15,16,11,15,10,3,8,101,9,7,11,19,310,6,1,0,-1,-1,0,0
8,2,17,135,2,27,6,19,288,2424,8,59,7,11,16,17,10,10,0,6,99,0,1,11,19,1187,7,1,0,-1,-1,0,0
9,2,13,362,3,16,5,28,244,2128,8,3,7,17,10,17,14,17,9,2335,11,0,0,13,19,-54,4,2,0,1,-1,101,0
7,2,33,251,2,23,5,20,199,2492,8,38,4,17,10,17,15,17,2,-7,52,7,9,11,19,1264,8,1,0,-1,-1,0,0
5,4,17,441,3,34,7,19,110,2371,5,23,2,17,14,17,13,17,5,-2,31,7,0,13,19,647,5,1,0,-1,-1,73,0
7,3,17,355,2,27,5,12,119,2134,8,54,3,17,14,17,13,17,9,-10,9,6,9,11,16,1207,5,1,0,-1,-1,72,0
7,2,13,232,5,12,4,13,132,1759,8,50,7,11,16,17,15,15,4,2590,72,1,8,11,19,489,13,1,1,-1,-1,0,0
5,2,14,182,5,12,6,20,141,2403,8,22,6,16,16,16,16,14,0,-9,107,3,4,12,19,1126,6,1,0,1,-1,0,0
7,2,17,163,2,34,2,14,104,1786,8,55,6,17,16,17,11,17,8,15,24,9,9,13,19,1172,6,1,0,-1,-1,0,0
3,2,34,97,3,20,2,20,373,2430,8,34,2,17,16,17,14,17,7,-14,165,0,9,10,19,1343,8,1,0,-1,-1,18,0
8,2,20,304,5,17,7,15,330,1742,8,40,7,17,16,17,15,17,8,-5,138,6,9,14,19,570,15,1,1,-1,-1,0,0
3,2,20,344,5,16,6,20,226,2115,8,16,4,17,16,17,15,17,5,-1,111,0,0,13,19,62,2,1,0,-1,-1,0,0
8,2,21,306,2,12,3,33,159,2103,8,56,8,11,16,15,11,10,0,-16,214,1,7,13,19,934,6,1,1,-1,-1,0,0
8,2,44,388,5,31,2,21,256,1769,8,54,7,17,16,17,14,17,2,1485,99,7,7,11,19,987,6,2,1,-1,-1,0,0
3,2,15,267,2,35,7,27,143,2447,8,52,4,11,16,17,10,17,6,-14,36,7,2,11,19,1266,9,1,0,-1,-1,0,0
5,2,33,269,2,11,2,20,214,2109,8,38,0,16,15,16,15,16,0,20,8,9,9,13,19,544,5,1,1,-1,-1,0,0
8,2,28,253,2,34,6,19,351,2117,8,37,0,16,15,16,16,16,0,-16,107,0,2,13,19,1284,6,4,1,-1,-1,0,0
5,2,18,410,4,34,5,19,280,2105,8,63,0,16,15,16,15,16,0,5,178,7,6,13,19,847,7,2,1,-1,-1,0,0
7,2,17,312,2,17,5,20,281,2145,8,40,6,17,14,17,14,17,8,0,172,1,0,11,11,1447,1,4,0,-1,-1,40,0
3,2,27,401,2,32,6,20,337,2526,8,19,8,17,16,17,10,17,2,-11,136,7,8,13,19,503,9,1,1,-1,-1,0,0
8,2,27,298,2,31,7,20,187,2001,8,46,2,17,16,17,10,17,5,0,116,1,7,11,19,1074,2,1,1,1,-1,0,0
7,2,43,373,3,24,7,28,142,2114,8,40,6,11,16,17,14,17,4,3004,15,7,6,11,19,589,7,1,0,-1,-1,0,1
3,2,30,176,4,20,3,24,109,1528,8,55,5,11,15,17,15,15,0,-4,81,9,7,13,19,-90,6,7,0,-1,-1,0,0
8,2,21,150,3,34,6,20,226,2387,8,38,8,11,10,17,13,17,2,-13,81,2,4,13,19,1384,11,1,0,-1,-1,41,0
5,2,14,301,2,31,7,19,230,2119,8,44,0,16,15,16,16,16,0,-16,210,9,8,13,19,622,6,3,1,-1,-1,0,0
3,2,20,193,2,16,5,13,193,1953,8,40,9,17,14,17,14,17,9,-7,107,0,0,11,19,925,5,2,0,1,-1,100,0
8,4,17,232,5,16,8,19,277,2145,8,42,9,17,14,17,14,17,4,-13,107,3,9,13,19,364,9,1,0,-1,-1,0,0
6,2,33,295,4,32,4,20,128,1878,8,41,5,17,10,17,14,17,9,-9,138,0,0,13,19,885,7,2,0,1,-1,0,0
5,4,27,398,2,16,6,19,153,1452,8,57,8,16,15,16,15,16,0,-8,31,6,8,11,19,897,17,1,0,-1,-1,76,0
2,2,21,334,4,26,3,28,271,1744,8,38,0,16,15,16,16,16,0,-3,99,0,0,11,19,622,7,1,1,-1,-1,0,0
7,2,18,319,2,34,6,19,230,2106,8,57,0,16,15,16,16,16,0,-3,171,0,0,13,19,1216,6,1,1,-1,-1,0,0
5,2,18,152,2,13,6,20,161,2362,8,52,4,17,16,11,14,17,8,-2,172,3,9,14,19,309,6,1,1,-1,-1,0,0
3,2,31,251,2,34,7,19,294,2103,8,37,0,16,15,16,16,16,0,-2,219,0,9,13,19,669,7,2,1,-1,-1,0,0
8,3,21,238,4,34,6,20,131,1739,8,53,5,17,16,17,11,11,2,5,82,0,9,11,19,1149,7,2,1,-1,-1,0,0
3,2,21,408,5,23,2,13,292,2117,8,38,6,17,16,17,10,17,4,-14,110,9,0,13,19,157,10,1,1,-1,-1,0,0
5,2,25,130,5,15,5,14,280,2491,8,66,9,17,14,17,14,17,9,2593,80,1,8,13,19,965,7,4,0,-1,-1,0,0
9,2,46,302,2,17,7,20,213,2408,8,51,0,11,16,16,15,17,8,-15,109,7,5,11,19,795,6,1,0,-1,-1,0,0
3,2,20,239,2,16,6,29,137,1478,8,24,8,17,16,17,14,17,8,6,106,0,2,11,19,846,6,1,0,-1,-1,0,0
7,3,20,391,5,16,5,20,259,2419,5,41,9,17,10,17,14,17,0,2837,174,0,8,13,19,501,7,8,0,1,-1,0,0
4,2,31,199,2,20,6,21,329,1732,8,39,8,17,16,17,11,17,8,-7,96,1,6,11,19,1057,14,2,0,-1,-1,99,0
8,2,34,118,4,17,5,20,156,2240,8,51,9,17,10,17,14,17,7,-14,194,7,0,11,19,1124,2,2,0,-1,-1,39,0
5,2,34,135,2,33,7,19,285,2114,8,13,0,16,15,16,16,16,0,-33,96,0,9,13,19,594,6,3,0,-1,-1,0,0
7,2,30,167,2,31,6,20,139,2119,8,14,4,17,10,17,13,17,7,-11,105,0,9,12,11,517,2,13,0,-1,-1,0,0
5,2,17,95,2,11,7,37,191,1453,8,39,4,17,11,17,13,17,6,-7,73,0,0,13,19,610,17,1,1,-1,-1,100,0
3,4,27,404,2,16,5,21,124,2137,8,12,9,17,10,17,14,17,9,2,174,0,0,13,11,617,4,5,0,1,-1,103,0
2,2,43,334,2,33,6,28,188,1714,8,56,7,17,16,17,16,17,5,2827,97,0,2,10,11,541,11,3,0,-1,-1,0,1
8,2,21,330,2,34,5,20,128,2111,8,68,0,16,15,16,16,11,0,1,174,4,4,11,19,909,7,1,0,-1,-1,0,0
9,2,30,247,2,11,7,19,290,2175,8,44,0,16,15,16,16,16,0,-8,98,0,8,13,19,390,6,6,1,-1,-1,0,0
3,4,20,119,2,20,7,30,106,1216,5,53,6,17,14,17,14,17,7,1548,79,0,6,13,19,1038,9,1,0,1,-1,0,0
4,2,33,306,4,32,4,13,316,2110,8,56,4,14,16,12,13,15,8,-7,140,3,8,13,19,980,6,1,1,1,-1,0,0
3,2,27,207,5,34,4,28,354,1470,8,10,8,17,16,17,11,17,7,218,213,4,9,11,19,1295,9,1,0,1,-1,0,0
8,2,26,416,2,16,6,21,113,1610,8,34,7,17,10,17,14,11,6,-6,16,0,8,13,19,1284,10,1,1,-1,-1,0,0
5,2,18,297,4,18,5,9,278,2143,8,47,7,17,14,17,14,17,9,-17,142,0,0,13,19,855,9,1,0,1,-1,100,0
5,2,34,214,5,17,6,21,216,2122,8,51,8,17,13,17,11,17,6,2515,171,0,9,11,19,899,7,6,1,-1,-1,39,0
7,2,17,192,2,17,5,13,190,2445,8,54,8,17,14,17,11,17,8,-16,206,1,9,13,19,1172,9,2,0,-1,-1,0,0
2,2,21,307,4,34,2,37,357,1479,8,39,0,16,15,16,11,10,0,-25,76,9,0,11,19,1113,6,1,1,-1,-1,0,0
5,2,27,337,2,23,4,23,370,2107,8,38,0,16,15,17,16,16,0,-13,214,7,0,11,16,1150,6,1,0,-1,-1,0,0
7,2,34,355,5,20,6,20,168,1506,8,14,0,16,15,16,15,16,0,7,187,9,7,13,19,245,6,1,1,-1,-1,0,0
3,2,34,265,2,16,7,20,314,2434,8,41,2,17,10,17,13,17,2,1309,10,0,4,13,16,514,11,1,0,-1,-1,0,0
5,4,33,317,3,35,6,20,176,1468,8,55,0,16,15,16,11,16,0,2596,96,0,8,13,19,312,6,1,0,-1,-1,0,0
2,2,18,162,2,16,6,32,155,2193,8,27,7,17,13,17,11,17,6,2837,180,2,6,13,19,407,11,1,0,-1,-1,0,0
8,2,42,232,3,16,5,21,196,2490,8,50,2,17,14,17,14,17,4,2531,210,0,0,13,16,881,7,3,0,1,-1,0,0
5,2,27,150,2,34,6,19,301,2379,8,17,0,16,15,16,10,16,0,1472,111,0,2,13,19,1306,2,1,1,-1,-1,0,0
3,4,20,397,5,16,5,29,272,2591,8,67,9,17,14,17,14,17,7,-8,169,0,0,13,19,-9,5,1,0,1,-1,71,0
3,2,18,333,3,16,3,28,298,1191,8,67,2,17,14,17,14,17,2,-13,13,6,9,12,19,981,9,1,0,-1,-1,0,0
8,2,20,278,5,32,6,20,198,2115,8,48,4,17,14,17,14,17,8,2,46,0,0,13,19,135,6,1,0,1,-1,0,0
9,2,17,244,4,17,2,10,106,1901,8,42,9,17,14,17,14,17,9,-8,207,0,0,13,19,867,7,6,0,1,-1,0,1
3,2,28,276,2,17,2,12,381,2531,8,50,6,17,16,17,13,17,8,-11,166,6,0,11,19,705,5,2,1,1,-1,0,0
9,2,30,95,2,31,5,12,127,2422,8,27,8,17,10,17,14,17,6,580,12,0,9,11,19,598,6,1,0,-1,-1,0,1
8,2,28,311,2,13,5,12,250,1722,8,59,2,17,10,17,13,17,6,35,10,3,2,13,19,562,4,1,1,-1,-1,0,1
3,2,20,165,2,17,4,11,106,2519,8,35,9,17,10,17,14,17,9,3184,85,0,0,13,12,1292,9,2,0,-1,-1,102,0
9,2,18,314,2,14,6,16,122,1580,8,54,4,17,10,17,11,17,9,1,111,3,0,13,11,789,13,1,0,-1,-1,100,0
5,2,14,124,4,34,5,31,250,2099,8,54,2,15,16,16,10,17,6,2,87,0,9,11,19,1105,6,1,0,-1,-1,0,0
4,2,27,118,2,32,6,21,137,2189,8,56,6,11,13,17,11,14,6,-6,139,0,0,11,19,1232,11,12,0,1,-1,76,0
2,2,30,109,4,20,7,21,242,1047,8,16,0,16,15,16,10,11,0,8,212,0,8,11,19,1121,6,1,0,-1,-1,0,1
2,2,20,163,2,20,6,20,119,2393,8,52,6,17,10,17,10,17,4,-16,12,1,9,13,19,843,9,1,0,-1,-1,76,0
8,4,44,186,5,35,5,11,259,1834,8,56,4,17,10,17,14,17,9,-14,167,1,7,13,19,1445,6,1,1,-1,-1,0,0
3,3,21,464,2,16,5,14,148,2513,8,54,9,17,14,17,14,17,9,-6,175,0,0,11,16,500,9,2,0,-1,-1,102,0
4,2,34,273,2,17,6,16,215,2129,8,13,4,17,10,17,14,17,8,-8,197,4,7,11,19,1342,7,1,0,-1,-1,0,0
6,2,44,267,2,17,2,20,173,1803,8,53,6,17,10,17,14,17,6,2337,11,0,0,13,19,1298,7,2,0,-1,-1,0,0
9,3,17,389,2,22,7,21,195,1284,8,33,9,17,16,17,13,17,7,816,25,0,0,11,19,322,2,2,0,1,-1,0,0
3,2,26,323,5,32,5,12,235,1883,8,59,9,17,10,17,14,17,4,1548,21,5,8,13,16,1011,5,3,0,-1,-1,0,0
2,2,34,386,2,34,5,18,181,1809,8,38,0,16,15,16,16,16,0,-13,24,7,2,11,19,914,7,11,0,-1,-1,0,0
5,2,27,401,5,32,6,19,319,1518,8,22,5,17,14,17,13,17,4,2170,49,0,9,11,19,952,3,1,0,-1,-1,0,0
2,2,12,402,2,18,3,20,309,2113,8,44,5,17,10,11,13,17,4,-7,77,0,9,13,11,402,19,1,0,1,-1,0,0
3,2,45,417,2,16,8,21,356,2573,8,36,6,17,14,17,14,17,9,-15,168,6,9,13,19,1519,15,1,1,-1,-1,0,0
