u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,pro,cillabel
13,17,13,17,5,3534,171,3,8,13,19,1364,5,3,0,0,0,0
14,17,16,17,5,0,166,0,0,13,16,1106,1,2,0,1,41,0
15,16,15,16,0,-8,172,0,0,13,20,629,7,1,0,0,0,0
10,17,15,17,4,1204,21,2,4,10,19,319,6,3,0,0,0,0
15,16,13,13,0,2192,198,9,9,13,19,265,9,3,0,0,0,0
11,17,13,11,0,-3,166,0,9,10,19,1210,6,1,1,0,0,0
15,16,15,16,0,-3,101,0,0,13,19,249,3,1,0,0,0,0
14,17,13,17,5,3662,197,9,8,13,19,1154,5,2,0,0,0,0
16,17,13,11,7,0,60,0,9,11,2,1075,1,2,0,1,74,0
14,17,10,17,2,-2,218,0,0,10,16,619,11,1,0,0,0,0
14,17,10,17,3,3379,79,3,8,13,19,539,10,5,0,0,0,0
14,17,13,17,0,833,168,0,6,11,19,599,6,1,1,0,0,0
13,12,14,11,0,-1,97,0,9,10,19,1378,6,1,1,0,0,0
16,11,13,11,0,2437,219,4,9,11,19,709,16,1,0,1,71,0
14,17,14,17,2,-6,57,0,0,13,11,1129,2,7,0,0,0,0
16,16,16,11,7,2,56,4,0,13,19,1108,2,2,0,0,74,0
15,16,15,16,5,2,172,0,0,12,19,319,2,8,0,0,0,0
16,17,15,10,0,833,195,1,9,11,19,636,7,1,1,0,0,0
11,17,15,17,6,1626,170,2,6,13,19,1123,15,5,0,0,0,0
14,16,15,16,0,-1,10,0,9,10,19,534,6,1,1,0,0,0
10,15,13,13,0,2774,171,4,9,11,19,134,7,1,1,0,102,0
15,16,15,16,0,-6,97,0,6,10,19,845,6,1,1,0,0,0
15,17,15,16,1,986,170,0,5,13,19,344,7,1,1,0,0,0
11,17,15,15,0,-1,99,8,9,10,19,1383,6,1,1,0,0,0
10,16,15,16,0,-5,28,0,6,10,19,272,6,1,1,0,0,0
14,17,10,17,6,844,219,6,6,13,19,633,7,1,0,0,0,0
11,17,15,17,6,905,9,0,0,11,19,1452,14,1,0,0,0,0
15,17,14,17,1,937,169,0,0,13,19,878,7,3,1,0,0,0
15,16,15,16,0,-6,101,0,6,10,19,275,6,1,1,0,0,0
11,17,13,11,0,1194,171,5,4,11,19,320,7,1,1,0,0,0
11,17,13,11,4,0,169,3,3,13,19,1382,10,1,0,0,0,0
16,15,13,15,0,3358,202,9,8,13,19,243,7,2,1,0,0,0
15,16,15,16,0,-2,96,0,6,10,19,574,6,1,1,0,0,0
10,17,15,11,0,399,169,8,9,11,19,86,7,1,1,0,0,0
11,11,13,17,5,4,224,0,2,13,19,1083,9,1,0,1,0,0
15,16,15,16,0,-2,97,1,9,10,19,265,6,1,0,0,0,0
15,17,10,17,7,0,218,0,0,13,2,657,11,1,0,0,0,0
14,17,15,17,5,0,99,0,0,12,16,860,2,8,0,0,0,0
15,16,15,16,0,0,98,5,9,10,19,233,6,1,1,0,0,0
15,16,15,16,0,-1,98,1,1,12,19,256,6,1,1,0,0,0
16,17,13,11,1,941,61,9,8,13,19,315,7,3,0,0,0,0
13,11,15,16,0,4,99,9,6,13,2,172,2,2,0,1,39,0
14,17,14,17,5,-4,54,0,0,13,11,1182,2,1,0,0,0,0
16,17,15,11,0,1614,221,0,9,11,19,277,6,1,1,0,0,0
14,17,10,17,9,860,216,0,0,13,19,606,7,1,0,0,0,0
16,17,14,15,8,2,166,0,0,13,19,1194,2,21,0,1,42,0
14,17,14,11,2,3,216,0,9,14,19,1203,6,1,0,0,0,0
16,17,14,17,5,8,66,4,8,13,19,955,1,2,0,1,78,0
16,11,14,15,0,1103,171,0,9,13,19,920,7,1,1,0,0,0
15,16,15,16,0,-4,97,1,8,14,19,279,2,1,0,0,0,0
14,17,10,17,2,0,110,0,0,13,19,623,6,1,0,0,0,0
14,17,14,17,2,-6,154,8,9,12,1,1282,0,6,0,0,0,0
15,15,14,11,0,849,216,9,7,13,19,337,7,1,1,0,0,0
14,17,15,13,2,-4,9,5,9,10,19,619,6,1,1,0,0,0
16,17,13,17,5,1090,202,3,8,13,19,1512,7,2,0,0,0,0
11,15,13,15,0,2009,222,4,9,13,19,1202,7,1,1,0,0,0
14,17,13,11,3,0,147,6,1,13,19,279,2,2,0,0,0,0
14,17,10,11,2,-1,114,6,9,10,19,1170,6,1,0,0,0,0
16,17,17,17,5,1712,169,0,2,13,19,1389,10,1,0,0,0,0
11,17,15,17,2,7,101,0,4,11,16,1137,2,2,0,1,22,0
14,17,16,17,2,1,220,0,0,13,11,1194,9,1,0,0,0,0
16,17,14,15,0,12,178,4,9,13,19,112,7,1,1,1,42,0
10,17,15,10,0,-1,168,0,9,10,19,1081,6,1,1,0,0,0
10,17,13,11,4,2723,20,2,9,11,19,787,7,1,1,0,0,0
14,17,15,12,0,0,20,1,9,11,19,749,6,1,0,0,0,0
15,17,15,17,7,2,40,0,4,11,19,800,0,2,0,0,0,0
10,16,15,10,0,3,13,9,9,11,19,289,6,1,1,0,0,0
11,17,10,11,0,-5,15,2,9,11,19,782,6,1,1,0,0,0
14,15,14,15,0,2067,227,0,2,13,19,1081,7,1,1,0,0,0
14,17,14,15,2,-1,221,0,0,13,19,1318,7,1,1,0,0,0
14,17,10,11,2,1102,15,6,9,12,19,600,14,1,0,0,0,0
10,17,13,11,0,-1,113,0,9,10,19,735,6,1,1,0,0,0
11,17,14,17,2,3,58,4,9,13,19,1121,2,2,0,0,0,0
15,17,14,16,0,15,168,0,6,13,19,863,7,1,1,0,0,0
14,17,13,11,2,-2,96,2,9,10,19,85,6,1,1,0,0,0
16,17,14,17,0,-2,228,0,0,13,19,49,2,1,0,1,21,0
10,11,10,11,0,-4,10,4,9,10,19,682,6,1,1,0,0,0
10,17,10,11,0,-2,6,2,9,10,19,744,6,1,1,0,0,0
16,17,13,11,0,-2,168,3,8,13,19,300,2,2,0,0,0,0
11,17,10,17,2,3202,213,0,8,13,19,1460,7,1,1,0,0,0
15,16,14,11,3,-8,79,6,9,13,19,340,2,6,0,0,0,0
14,17,10,11,2,2366,197,6,9,11,19,849,7,1,1,0,0,0
14,17,14,17,6,12,170,0,0,13,19,625,5,4,0,0,0,0
11,17,13,11,4,724,19,2,9,11,19,1456,14,1,1,0,0,0
14,17,10,11,0,0,3,0,9,10,19,1280,6,1,1,0,0,0
14,17,14,17,2,-3,222,0,0,13,19,1201,2,10,0,0,0,0
11,17,14,17,2,2,138,0,8,13,19,1193,5,2,0,0,0,0
14,17,14,17,3,2,223,6,6,13,19,1240,10,1,0,0,0,0
14,17,10,17,2,-2,107,9,9,12,19,1279,6,1,1,0,0,0
14,17,13,17,2,3,19,3,1,13,19,-22,3,5,0,0,0,0
11,17,13,17,2,2224,18,0,9,11,19,725,14,1,0,0,0,0
15,17,15,11,7,1751,169,0,6,11,19,313,7,1,1,0,0,0
14,15,14,15,0,-3,110,0,9,14,19,1218,6,1,1,0,0,0
15,16,12,16,2,6,96,0,3,13,19,447,7,1,1,0,0,0
15,16,15,16,0,-1,172,0,9,10,19,222,6,1,1,0,0,0
16,11,14,15,0,2797,193,9,9,13,19,228,2,3,0,0,0,0
15,16,15,16,0,872,172,0,2,13,19,285,7,1,1,0,0,0
16,17,15,17,7,5,200,9,5,11,19,394,2,2,0,1,41,0
11,17,13,11,2,17,72,0,9,11,19,1393,6,1,1,0,0,0
14,17,14,13,0,-1,99,4,9,10,19,1122,14,1,0,0,0,0
10,17,15,11,0,-9,113,8,9,11,19,725,13,1,0,0,0,0
16,11,15,15,0,8,169,4,9,10,19,239,7,1,1,0,0,1
14,17,14,17,2,5,219,6,1,13,19,1246,7,1,1,0,0,0
14,17,14,11,1,868,175,0,0,13,19,868,7,1,0,0,0,0
16,17,10,17,5,2095,168,3,1,11,19,1479,7,3,1,0,0,0
16,17,14,17,3,-1,51,9,8,13,19,228,0,2,0,0,0,0
15,17,15,10,0,-4,168,0,0,11,19,834,2,1,0,0,0,0
16,11,14,15,0,1,61,6,9,13,19,145,1,1,0,0,0,0
16,11,14,15,0,11,218,6,9,13,19,238,2,5,0,0,0,0
16,15,14,15,0,1,67,9,0,13,2,1115,2,1,0,1,22,0
14,17,13,11,2,-2,96,0,6,10,19,1216,6,1,1,0,0,0
16,11,14,15,0,3,171,0,5,13,19,807,7,1,1,0,0,0
14,17,14,17,8,-4,218,0,0,13,16,852,11,13,0,0,0,0
15,17,15,10,0,911,220,0,6,11,19,284,7,1,1,0,0,0
16,17,14,17,3,971,172,0,0,13,19,826,7,1,0,0,0,0
15,15,14,15,0,1015,172,9,8,13,19,341,7,1,1,0,0,0
14,17,14,17,7,-4,221,0,0,14,11,1076,11,1,0,0,0,0
10,17,17,17,0,1246,170,2,1,11,19,259,14,9,0,0,0,0
14,17,13,17,2,1,111,1,9,11,19,560,6,1,0,0,0,0
15,17,15,17,7,-3,41,7,9,12,19,290,18,5,0,0,0,0
11,15,14,15,4,2212,143,0,5,13,2,1400,2,1,0,0,0,0
11,17,14,11,0,1038,171,0,6,13,19,1358,6,1,1,0,0,0
14,17,15,17,2,1,97,0,9,10,19,860,6,1,1,0,0,0
16,17,13,17,5,9,50,3,2,13,19,1139,1,2,0,0,0,0
16,17,16,17,7,982,175,0,0,11,19,444,1,2,0,1,74,0
14,17,14,17,2,5,100,0,9,11,19,1040,12,1,0,1,20,0
15,16,14,16,0,-5,171,0,0,13,19,350,2,1,0,0,0,0
14,17,14,17,2,0,111,0,0,13,19,1264,6,1,1,0,0,0
15,17,12,11,7,-3,55,0,0,13,2,352,2,3,0,0,0,0
10,17,13,13,3,2547,170,3,8,11,19,790,7,1,0,0,0,0
14,17,14,17,2,2,220,6,9,12,19,1213,8,1,0,0,0,0
10,17,13,11,0,-7,23,8,9,11,19,722,13,1,0,0,0,0
14,16,14,17,2,-2,219,8,9,13,19,400,2,2,0,0,0,0
14,17,14,17,2,-3,62,0,1,13,19,1075,2,2,0,1,73,0
14,17,14,17,7,-1,49,0,0,13,19,599,2,2,0,0,0,0
10,17,15,11,0,-1,11,0,9,10,19,789,6,1,1,0,0,0
14,11,14,13,2,7,221,6,9,12,19,1172,9,1,0,0,0,0
15,16,13,12,0,1012,169,0,6,13,19,331,7,1,1,0,0,0
14,17,10,17,2,0,99,2,9,10,11,608,6,1,1,0,0,0
16,15,13,15,0,2747,211,4,9,11,19,104,16,2,0,0,0,0
14,17,15,17,6,0,49,0,0,11,2,633,3,8,0,0,0,0
14,17,14,17,0,2638,111,0,0,13,19,863,7,1,1,0,0,0
10,15,13,15,0,-6,19,1,9,11,19,261,9,1,1,0,0,0
16,17,13,17,5,2,60,0,0,11,19,102,2,2,0,1,74,0
16,17,15,11,0,1605,172,0,5,13,19,813,7,1,0,1,101,0
14,17,15,17,6,2898,65,3,8,13,19,855,5,5,0,0,0,0
13,16,14,13,0,2,168,0,9,13,19,1380,7,1,1,0,0,0
16,17,15,17,7,9,220,0,0,13,19,483,2,2,0,1,81,0
11,17,14,11,7,821,194,0,4,13,19,855,7,3,1,0,0,0
14,17,10,17,2,-3,59,0,0,13,16,1124,1,5,0,0,0,0
10,17,15,17,2,3,100,0,8,11,2,818,2,1,0,0,101,0
10,17,13,17,9,2760,35,0,2,11,19,336,10,1,0,0,0,0
14,17,15,11,0,-1,97,5,9,10,19,845,6,1,1,0,0,0
11,17,13,11,0,1021,173,0,2,11,19,1030,6,1,1,1,100,0
14,17,13,17,2,2,99,0,9,10,11,1205,6,1,0,1,42,0
14,17,14,17,9,7,115,0,0,13,16,855,7,1,0,0,0,0
16,11,14,11,0,965,175,4,2,13,19,1369,14,1,0,0,0,0
14,17,10,17,2,4,167,3,3,11,19,578,6,1,1,0,0,0
14,17,14,17,2,-7,116,6,9,14,19,1290,8,1,0,0,0,0
11,12,13,11,3,1917,204,4,6,13,19,1437,7,3,0,0,0,0
16,17,13,17,7,15,198,3,0,13,19,352,2,11,0,0,0,0
16,17,13,17,3,8,196,9,8,13,19,432,3,2,0,0,0,0
10,10,15,11,0,1,10,1,9,10,19,738,6,1,1,0,0,0
15,16,15,16,0,1,45,0,6,10,16,1111,14,1,0,0,0,0
14,17,10,11,2,-2,166,1,9,10,19,1109,6,1,1,0,0,0
11,17,10,17,2,12,169,0,4,10,19,314,6,17,0,0,0,0
15,17,15,11,5,6,172,0,0,11,19,351,7,2,0,0,0,0
15,16,14,15,7,0,97,0,0,13,19,358,5,8,0,0,0,0
14,17,14,17,2,4,164,6,1,13,19,1223,10,5,0,0,0,0
11,17,14,17,8,3241,177,4,1,13,19,1314,7,1,0,1,103,0
14,15,14,15,0,-2,10,0,9,10,19,745,6,1,1,0,0,0
10,10,14,11,0,0,168,0,9,10,19,1156,6,1,1,0,0,0
11,17,13,17,5,2738,101,4,9,11,19,806,14,1,0,0,0,0
13,17,15,11,3,2694,200,5,8,11,19,798,15,1,0,0,0,0
11,17,16,17,5,3,57,0,0,13,19,1301,2,2,0,0,0,0
11,17,15,11,0,-3,9,0,9,10,19,1377,6,1,1,0,0,0
11,17,13,17,5,20,65,6,2,13,19,1063,4,2,0,0,0,0
14,17,14,17,5,-3,200,3,8,13,19,1154,2,11,0,0,0,0
15,16,15,16,0,-1,98,1,6,12,11,574,2,1,0,0,0,0
11,17,15,11,2,875,169,0,6,11,19,1460,6,1,1,0,0,0
14,17,13,17,2,1530,201,3,9,11,19,591,1,3,0,0,0,0
16,17,10,11,3,-4,43,6,9,14,19,598,-1,5,0,0,0,0
13,17,13,11,2,-1,10,6,9,10,19,1218,14,1,0,0,0,0
14,15,14,15,0,-3,116,6,9,14,19,1118,6,1,1,0,0,0
10,13,15,12,0,2,174,0,9,10,19,691,6,1,1,0,0,0
16,17,15,17,3,-7,190,1,9,11,19,392,2,2,0,0,0,0
14,17,10,17,2,11,172,0,0,11,11,862,6,1,0,0,0,0
10,11,13,11,0,855,151,7,9,11,19,762,7,1,1,0,0,0
11,17,10,11,2,3,98,0,9,10,19,1338,6,1,1,0,0,0
11,17,16,17,0,952,219,4,8,13,19,107,14,1,0,1,43,0
14,17,13,17,2,-1,112,6,9,10,11,1224,14,1,0,0,0,0
14,17,10,17,5,917,201,0,4,13,19,572,19,7,0,0,0,0
10,17,13,13,2,8,172,3,4,11,19,1414,7,1,1,0,0,0
10,17,15,11,7,-5,100,0,9,10,19,1105,6,1,1,1,99,0
14,17,14,17,2,1,65,0,0,13,11,1174,1,2,0,1,103,0
15,15,15,16,0,-4,19,0,9,10,19,194,6,1,1,1,0,0
14,17,14,11,0,2,100,0,9,10,19,1057,6,1,1,1,19,0
10,17,15,17,7,-1,205,0,9,11,19,794,1,1,0,0,0,0
11,17,13,11,2,335,112,6,9,11,19,730,6,1,1,0,0,0
16,11,13,10,0,2881,211,4,9,13,19,212,9,1,0,0,0,0
10,15,13,13,0,-2,65,4,9,11,19,174,6,1,1,0,0,0
10,17,15,11,0,2873,169,1,9,11,19,1420,7,1,1,0,0,0
14,17,14,11,0,5,109,0,9,10,19,1185,6,1,1,0,0,0
14,11,14,15,2,2597,155,6,9,13,19,1174,9,1,0,0,0,0
16,15,17,12,0,913,174,0,9,11,19,647,6,1,1,0,22,0
15,16,15,16,0,-8,171,0,0,13,19,342,16,16,0,0,0,0
14,17,14,11,0,1,112,9,9,13,19,287,9,1,0,0,0,0
16,11,13,10,3,1838,79,4,9,13,19,1372,17,3,0,0,0,0
14,17,14,15,2,2,178,6,3,13,2,1147,1,1,0,0,0,0
14,17,10,17,2,1,222,0,5,13,19,1131,1,2,0,0,0,0
11,17,16,11,0,1001,215,0,2,11,19,819,7,1,1,1,0,0
14,17,13,17,2,0,109,6,9,12,19,550,9,1,0,0,0,0
14,17,14,10,2,-3,106,0,9,10,19,1280,6,1,1,0,0,0
14,17,14,17,5,9,221,0,0,13,16,790,11,16,0,0,0,0
15,16,15,16,0,970,171,0,3,11,19,833,7,1,1,0,0,0
14,13,14,11,0,-2,109,0,6,10,19,835,6,1,1,0,0,0
11,17,10,11,0,-2,167,9,9,10,19,582,6,1,1,0,0,0
15,16,15,16,0,6,99,0,9,10,19,298,6,1,1,0,0,0
16,11,14,15,0,11,81,9,9,13,19,304,2,2,0,0,0,1
15,16,15,16,0,3,170,0,0,13,19,357,2,1,0,0,0,0
10,17,13,17,2,1,200,6,9,10,20,282,14,5,0,0,0,0
15,16,15,16,0,9,169,0,6,10,19,565,7,1,1,0,0,0
11,17,15,11,0,803,12,0,9,10,19,355,6,1,1,0,0,0
14,17,14,17,2,-8,226,0,0,13,16,1140,2,4,0,0,0,0
10,17,13,11,0,254,65,5,9,11,19,757,6,1,1,0,0,0
14,17,10,11,2,2,15,0,6,10,16,623,6,1,0,0,0,0
13,12,14,11,0,-2,213,8,5,12,19,1160,1,1,0,0,0,0
10,11,13,13,0,2071,141,9,9,13,19,290,7,3,0,0,0,0
14,17,14,17,2,-5,223,6,0,13,19,826,11,3,0,0,0,0
10,11,11,11,0,1,99,4,9,11,19,1089,6,1,1,1,20,0
14,17,14,11,2,6,51,6,0,13,19,603,9,1,0,0,0,0
11,15,14,15,1,1086,228,0,0,13,19,1050,7,1,1,1,41,0
11,17,14,17,5,986,170,6,6,11,19,1455,7,1,1,0,0,0
16,15,15,15,0,828,212,0,3,12,19,208,7,1,1,0,0,0
11,17,17,17,0,1059,172,0,4,13,19,166,7,1,1,0,0,0
10,17,15,11,2,930,215,0,8,13,19,806,7,1,0,0,0,0
15,15,14,15,0,-2,223,9,6,13,19,1251,7,1,0,0,0,0
14,17,10,17,5,5,56,0,0,12,19,634,2,16,0,0,0,0
10,17,15,17,1,2540,204,0,0,13,19,472,11,2,0,0,0,0
16,17,14,15,0,3,118,4,9,14,19,1064,13,1,0,1,0,0
10,17,13,17,3,2939,64,9,9,13,19,422,5,5,0,0,0,0
14,17,13,17,9,-1,218,0,9,10,11,1237,6,1,1,0,0,0
16,11,13,11,0,-5,223,4,9,11,19,47,9,2,0,1,69,0
16,17,13,17,7,-1,37,3,9,13,19,1109,0,5,0,0,0,0
10,11,13,11,0,-1,173,1,9,11,19,758,6,1,1,0,0,0
10,15,13,13,0,317,26,4,9,11,19,897,6,1,1,0,0,0
15,16,15,16,0,-8,96,0,9,10,19,568,6,1,1,0,0,0
14,17,11,11,2,2,97,0,9,10,19,1231,6,1,1,0,0,0
10,11,15,16,0,0,46,0,9,10,19,224,6,1,1,0,0,0
14,17,10,17,2,-6,167,0,9,10,19,94,6,1,1,0,0,0
14,17,14,15,2,3011,226,0,1,13,19,1122,7,12,0,0,0,0
14,17,10,17,0,2,165,0,8,11,19,84,6,1,1,0,0,0
16,11,14,15,0,2914,221,6,9,13,19,270,2,3,0,0,0,0
15,17,15,13,0,-5,42,5,9,10,19,571,9,1,1,0,0,0
14,17,10,17,2,2,106,0,9,10,19,1237,6,1,1,0,0,0
11,17,13,17,2,-3,170,0,4,10,11,1480,6,1,1,0,0,0
16,15,14,15,0,1065,226,4,9,13,19,158,7,1,1,0,0,0
15,16,14,16,0,-5,221,9,0,13,19,325,9,1,0,0,0,0
10,17,15,13,0,4,98,5,9,11,19,705,6,1,1,0,0,0
14,17,10,17,2,0,108,0,1,10,19,603,6,1,1,0,0,0
11,17,11,17,9,2,172,0,6,11,19,821,6,1,1,1,20,0
14,17,14,17,5,0,152,0,8,13,19,572,2,16,0,0,0,0
14,17,11,17,5,2,171,0,0,13,19,837,11,8,0,0,0,0
16,17,14,17,1,1669,226,0,0,13,20,118,5,2,0,1,42,0
14,17,14,17,2,1,219,6,9,12,19,1219,9,1,0,0,0,0
16,11,13,11,0,1561,172,8,9,11,19,929,9,1,0,0,0,0
14,12,14,15,0,2,110,4,9,12,19,735,6,1,1,0,0,0
14,15,14,13,0,914,167,0,3,13,19,586,7,1,1,0,0,0
15,15,14,12,6,12,217,0,0,13,19,884,7,1,1,0,0,0
14,17,14,17,8,3034,220,6,2,13,19,1425,7,1,1,0,0,0
16,17,16,17,5,8,51,4,8,13,19,252,1,2,0,1,82,0
14,17,10,11,0,-3,96,0,9,10,19,1229,6,1,1,0,0,0
14,17,10,17,2,5,108,0,0,13,19,622,7,1,1,0,0,0
14,17,14,15,0,6,221,6,3,13,19,1271,7,1,1,0,0,0
11,17,11,11,0,3,215,8,9,11,19,291,7,1,1,0,0,0
10,13,10,11,0,-1,169,0,9,10,19,1432,6,1,1,0,0,0
10,11,13,13,0,2,19,1,9,10,19,699,6,1,1,0,0,0
15,17,15,17,7,-1,53,0,0,10,0,636,0,14,0,0,0,0
14,17,14,17,7,3,50,0,0,13,16,516,2,18,0,0,0,0
14,17,10,17,2,2525,198,0,2,11,19,622,7,1,1,0,0,0
13,15,14,15,0,2810,113,4,9,13,19,150,7,1,1,0,0,0
10,13,13,13,0,725,17,1,9,11,19,921,7,1,0,0,0,0
14,17,14,17,7,-5,56,9,0,13,19,593,2,16,0,0,0,0
14,12,14,15,2,-1,220,5,3,12,19,1284,1,12,0,0,0,0
16,17,13,13,3,-6,19,8,9,12,19,166,0,2,0,0,0,0
11,17,15,17,4,939,66,7,9,11,19,1459,7,1,1,0,0,0
11,17,15,17,0,15,213,0,0,13,19,871,7,1,1,0,0,0
10,13,14,15,0,843,173,0,9,10,19,191,6,1,1,0,0,0
14,17,10,17,2,-2,110,8,9,10,19,249,6,1,0,0,0,0
15,16,12,16,0,-2,167,9,5,13,19,1241,9,1,0,0,0,0
16,17,15,17,3,1123,177,4,6,11,19,1093,18,2,0,1,73,0
10,15,13,11,0,0,178,4,9,10,19,99,6,1,1,1,71,0
14,17,15,17,7,-4,50,0,8,11,1,596,2,16,0,0,0,0
16,17,11,17,2,2,155,0,0,13,1,61,1,14,0,0,0,0
14,15,14,11,0,-2,113,6,9,10,19,1218,6,1,1,0,0,0
16,17,13,12,0,3332,198,6,8,13,19,285,7,1,1,0,0,0
10,17,13,13,0,801,22,9,9,11,19,751,7,1,1,0,0,1
11,17,10,17,2,-3,97,0,9,10,19,80,6,1,1,0,0,0
14,17,14,17,2,0,100,0,0,13,16,1111,2,1,0,0,0,0
14,17,14,17,2,0,224,0,0,13,19,1130,10,1,0,0,0,0
14,17,13,17,5,-2,55,0,2,11,19,773,1,3,0,0,0,0
13,11,15,11,0,3,4,5,9,10,19,201,6,1,1,0,0,0
14,17,13,17,5,11,158,0,0,11,2,53,2,2,0,0,0,0
15,16,15,16,0,0,60,1,6,10,19,633,6,1,0,0,0,0
14,17,13,17,2,824,201,2,9,11,19,1239,9,1,0,0,0,0
14,16,14,11,0,-5,35,0,9,10,19,1312,6,1,1,0,0,0
11,17,10,17,6,1028,169,0,6,13,19,857,7,1,1,0,0,0
10,17,11,17,0,2020,14,6,8,11,19,225,14,1,0,0,0,0
14,17,13,17,2,-3,15,6,9,12,19,735,7,1,0,0,0,0
10,17,15,17,5,3327,147,9,8,11,19,1515,4,3,0,0,0,0
14,17,10,11,2,1,114,6,9,10,19,1212,6,1,0,0,0,0
14,17,15,17,6,1651,167,0,2,13,19,603,9,1,1,0,0,0
16,17,13,17,5,1745,168,0,0,13,19,851,9,3,0,0,0,0
11,17,13,17,2,1574,152,3,9,11,19,794,9,1,0,0,0,0
14,17,15,13,2,2,213,0,9,11,19,619,2,1,0,0,0,0
14,10,14,15,0,1,220,0,0,10,19,1200,6,1,1,1,105,0
14,17,11,17,2,3,98,2,8,11,19,455,2,2,0,0,0,0
14,17,10,17,6,-2,172,0,0,13,19,636,11,14,0,0,0,0
11,17,14,17,4,5,231,4,1,13,2,1279,2,2,0,0,0,0
15,16,14,16,0,0,221,0,0,13,19,858,7,1,1,0,0,0
14,13,15,13,2,2686,8,2,9,13,19,609,7,1,1,0,0,0
10,11,15,11,0,-1,36,1,9,10,19,721,6,1,1,0,0,0
14,17,14,17,3,-9,221,9,1,13,19,575,2,16,0,0,0,0
14,17,13,17,2,2,169,0,0,13,19,1138,10,2,0,0,0,0
14,17,14,11,0,0,44,8,9,12,19,684,1,1,0,0,70,0
10,17,15,13,0,841,175,5,9,11,19,1393,6,1,1,0,0,0
11,17,14,17,2,1809,168,0,0,13,11,832,10,1,0,0,0,0
16,17,13,17,3,3398,148,9,9,13,19,96,5,2,0,0,0,0
15,16,14,16,0,387,170,0,3,13,19,239,7,1,1,0,0,0
10,17,13,11,7,2171,6,1,5,11,19,793,14,1,0,0,0,0
14,17,13,17,3,2007,65,7,9,11,19,738,14,1,0,0,0,0
14,17,15,11,4,-1,11,0,2,11,16,764,6,1,0,0,0,0
15,13,11,10,0,2828,140,9,5,13,19,243,7,1,1,0,0,0
15,16,15,16,0,10,168,1,6,14,19,630,7,1,1,0,0,0
14,17,14,17,0,2914,59,6,9,13,19,872,7,1,1,0,0,0
15,12,15,13,0,2,11,0,9,10,19,1361,6,1,1,0,0,0
14,17,14,17,2,1,115,6,1,12,19,1175,6,1,0,0,0,0
14,17,10,11,5,5,168,0,4,13,19,608,7,1,1,0,0,0
15,16,15,16,0,-4,98,0,6,10,19,182,6,1,1,0,0,0
15,16,13,16,0,1,12,1,9,11,19,577,6,1,0,0,0,0
16,11,14,15,0,3690,174,9,8,13,19,1432,7,1,1,0,0,0
14,12,14,17,6,4,219,0,0,13,19,864,11,8,0,0,0,0
10,17,13,17,7,14,103,7,4,11,19,481,2,2,0,1,41,0
16,17,13,17,7,-3,57,0,0,13,3,274,1,2,0,1,40,0
16,11,14,15,0,4,104,4,9,10,19,56,6,1,0,1,18,0
15,16,15,16,0,6,167,0,3,12,19,239,6,1,1,0,0,0
14,17,14,11,0,3,119,0,0,13,19,1070,13,1,0,0,0,0
16,17,14,11,3,3322,217,4,8,13,19,1326,5,2,0,0,0,0
14,17,15,17,5,1659,202,0,6,11,19,670,2,5,0,0,0,0
16,15,13,15,0,-4,64,4,9,13,19,249,9,2,0,1,0,0
11,17,16,11,9,8,103,4,4,11,19,1422,7,1,0,1,99,0
14,17,15,11,2,3,62,8,9,11,19,787,6,1,0,0,0,0
13,15,14,15,0,5,111,0,6,13,19,300,7,1,1,0,0,0
15,16,15,13,0,0,168,1,5,12,19,1417,6,1,1,0,0,0
14,17,14,17,2,-2,202,6,7,13,2,1231,2,5,0,0,0,0
11,17,14,17,1,1010,116,0,9,13,19,1403,7,1,1,0,0,0
16,15,14,12,0,-2,224,4,9,13,19,157,6,1,1,1,0,0
15,17,15,17,5,1063,168,0,0,13,19,477,10,6,0,0,0,0
14,17,14,17,2,2,62,6,8,13,19,1096,2,5,0,0,0,0
14,17,10,17,8,1009,170,9,6,13,19,860,7,1,1,0,0,0
16,15,13,15,0,2282,99,4,9,11,19,164,13,1,0,1,74,0
14,11,14,15,0,921,109,0,3,13,19,1207,7,1,1,0,0,0
11,17,14,15,0,2191,173,6,6,13,19,1407,7,1,1,0,0,0
16,12,14,15,3,3025,75,4,9,13,19,153,5,2,0,0,0,0
14,17,14,17,3,-6,51,0,1,13,19,1103,1,2,0,0,0,0
15,16,15,16,0,1058,170,0,0,13,19,269,7,1,1,0,0,0
14,17,15,17,2,0,97,0,9,10,19,858,6,1,1,0,0,0
14,11,14,15,3,-4,58,6,4,13,2,1183,0,7,0,0,0,0
14,17,14,17,3,6,222,3,0,13,16,552,5,6,0,0,0,0
14,17,10,17,9,0,170,0,0,13,11,858,15,1,0,0,0,0
10,11,13,13,0,-1,14,5,9,10,19,1347,6,1,1,0,0,0
15,16,14,16,0,-6,55,1,9,13,19,243,1,1,0,0,0,0
10,17,13,11,0,2708,19,2,9,11,19,771,7,1,1,0,0,0
10,17,16,17,5,1,104,0,0,11,16,1186,2,2,0,1,103,0
16,17,13,11,3,-2,200,9,8,13,19,275,2,5,0,0,0,0
16,12,15,17,4,2,173,9,9,11,19,818,2,2,0,0,0,0
