age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
7,2,21,268,2,31,3,17,285,2118,8,13,9,17,0
3,2,30,239,5,31,3,29,258,2396,8,59,9,17,0
2,2,42,117,5,30,3,31,254,2041,8,21,9,17,0
5,2,40,397,2,16,7,20,248,2117,5,37,9,15,0
3,2,27,127,4,32,3,35,227,2531,8,13,9,17,0
3,4,40,282,2,22,4,30,286,1781,8,28,9,14,0
7,2,31,355,4,32,3,21,157,2118,8,22,9,17,0
2,2,21,121,5,31,3,13,305,2122,8,40,9,17,0
9,2,41,401,2,34,7,20,268,1572,8,37,9,17,0
2,3,30,146,5,16,5,19,334,1547,8,39,0,16,0
7,2,40,104,5,31,3,16,285,2396,8,59,9,17,0
7,2,40,111,4,21,6,28,237,2116,8,13,9,17,0
8,3,20,433,4,17,5,19,215,2126,8,36,0,16,0
8,2,45,121,2,17,4,20,208,2430,5,52,9,17,0
8,4,33,104,3,27,5,11,214,2425,8,54,3,14,0
6,4,33,319,3,27,2,11,299,2417,8,50,9,17,0
3,2,39,160,2,31,6,29,272,1162,8,12,9,17,0
3,2,40,113,2,31,3,28,139,2399,8,12,9,17,0
5,2,39,458,2,21,7,20,270,1657,8,40,9,16,0
7,3,41,281,2,32,6,29,354,1644,8,13,9,17,0
8,2,25,164,5,30,3,29,269,2409,8,60,9,17,0
5,2,15,384,4,16,5,20,229,2115,8,38,3,16,0
2,3,22,251,5,30,3,13,248,2121,8,41,9,17,0
3,2,20,163,4,16,5,19,145,2125,8,32,0,16,0
8,2,27,110,2,17,5,20,202,1573,8,37,5,11,0
4,2,40,427,2,12,4,20,335,1479,8,27,9,17,0
3,2,40,425,5,16,4,30,295,1553,8,36,0,16,0
8,2,30,380,4,16,5,19,201,2118,8,36,0,16,0
5,2,41,114,2,16,5,21,229,2403,8,35,3,11,0
7,2,13,114,2,34,7,21,218,2403,8,12,9,17,0
2,3,41,256,5,31,3,29,270,2531,8,13,9,17,0
3,3,41,199,2,32,6,20,174,2123,8,40,3,17,0
3,2,39,176,2,21,4,20,345,1605,8,28,9,17,1
7,2,29,393,2,34,5,21,187,2110,8,54,3,17,0
6,4,33,321,3,27,2,11,261,1912,8,18,3,15,0
2,2,40,119,4,21,5,20,243,2406,8,13,9,17,0
7,2,41,196,2,31,3,30,311,2042,8,13,9,17,0
5,3,43,418,2,20,6,19,268,2119,8,38,0,16,0
7,3,43,451,5,24,6,29,319,2128,8,41,0,16,0
3,2,39,440,2,11,8,23,273,2023,8,13,9,17,0
9,2,40,106,4,17,6,31,312,1590,8,17,9,17,0
3,4,33,119,3,31,3,11,254,2049,8,22,9,17,0
6,4,27,163,3,27,4,11,307,1900,8,42,0,11,0
3,4,42,325,3,21,2,23,219,2011,8,28,9,17,0
7,3,43,215,2,23,6,19,273,2122,8,44,9,17,0
3,2,40,436,2,19,4,20,237,1591,8,28,9,17,0
7,2,42,368,4,16,5,21,178,2408,8,13,3,17,0
3,2,19,111,5,21,6,13,243,2207,8,27,9,17,0
4,3,21,373,5,16,5,21,319,2117,8,38,9,17,0
3,4,33,116,3,17,2,13,318,1854,8,60,0,13,0
4,3,33,104,4,31,3,17,289,2403,8,60,9,17,0
3,4,33,165,3,21,2,31,316,2021,8,68,9,17,0
9,2,28,418,2,16,7,20,196,2425,5,52,3,17,0
5,2,39,128,2,34,7,20,252,1645,8,12,9,17,0
8,2,27,352,4,16,5,21,165,2119,8,39,3,17,0
3,4,33,313,3,21,2,11,220,1561,8,61,9,17,0
7,2,41,399,2,34,7,20,270,1553,8,39,9,17,0
7,2,40,421,2,34,8,21,278,1516,8,12,9,17,0
9,2,41,116,4,16,5,20,317,1161,8,62,5,17,0
8,2,33,107,4,17,5,20,303,1626,8,53,9,11,0
3,2,41,201,5,20,6,29,299,1508,8,43,9,17,0
7,2,17,126,4,31,3,13,318,2126,8,12,9,17,0
7,2,13,408,2,34,7,20,272,1563,8,12,9,17,0
7,2,43,418,2,32,6,20,282,2123,8,39,9,17,0
7,3,42,395,5,32,6,19,290,2126,8,41,9,17,0
8,2,44,107,4,32,3,21,271,2116,8,12,9,17,0
3,2,20,117,4,31,3,29,322,2509,8,13,9,17,0
7,2,39,400,2,11,8,29,269,2017,8,59,9,17,0
3,4,30,160,2,27,5,13,347,2426,8,17,3,17,0
3,4,40,230,5,21,4,20,237,2190,8,28,0,17,0
7,2,40,397,2,20,6,20,260,1596,8,13,9,17,0
5,2,16,129,4,16,5,21,220,2406,5,53,3,17,0
4,2,44,417,5,33,3,20,249,2128,8,34,0,16,0
7,3,41,117,5,31,3,29,249,2026,8,12,9,17,0
7,2,40,422,2,34,5,20,229,1878,8,12,9,17,0
7,2,41,399,2,34,7,32,277,2426,8,13,9,17,0
7,2,39,105,5,21,6,16,234,1630,8,39,9,17,0
3,2,39,426,5,21,4,31,314,1816,8,42,9,17,0
7,2,21,392,2,32,3,19,316,2121,8,41,9,17,0
8,2,42,424,2,21,3,21,309,1587,8,42,9,17,0
8,2,42,217,4,16,5,35,310,2392,8,39,9,17,0
3,4,40,109,5,21,4,31,162,1157,8,60,9,17,0
8,2,20,364,2,16,5,20,160,2116,8,42,3,17,0
3,2,17,194,2,32,6,19,267,1631,8,41,0,17,0
5,2,40,129,2,34,7,20,255,1599,8,38,0,17,0
7,2,42,434,5,31,3,29,295,2044,8,22,9,17,0
3,2,40,129,2,16,4,20,346,1594,8,12,9,17,0
6,4,33,319,3,27,2,11,271,1152,8,22,9,15,0
7,2,40,417,2,34,7,20,269,1617,8,12,9,17,0
7,3,41,128,2,34,7,21,139,2119,8,12,9,17,0
7,2,39,398,2,22,7,20,258,1494,8,27,9,17,0
8,2,20,123,2,17,4,20,306,2433,8,12,3,11,0
7,3,30,115,2,30,3,21,271,2034,8,22,9,17,0
3,2,40,127,5,21,4,20,303,1517,8,44,2,16,0
3,2,41,442,5,31,3,29,297,2036,8,68,9,17,0
7,2,42,241,5,31,3,29,263,2036,8,36,9,17,0
7,3,43,222,5,32,3,29,269,2121,8,41,9,17,0
3,2,39,437,2,21,8,23,261,1543,8,27,9,17,0
2,2,29,299,4,32,6,19,238,2119,8,38,0,16,0
4,2,22,299,5,32,6,19,279,2124,8,38,0,16,0
8,3,21,367,4,16,5,32,245,2115,8,37,3,17,0
3,2,39,425,2,21,8,16,259,1534,8,27,9,17,0
7,2,30,112,5,31,3,29,280,2225,8,60,9,17,0
5,2,42,426,2,34,7,20,262,2123,8,35,6,17,0
8,2,30,357,5,16,5,12,291,2119,8,33,0,11,0
6,4,33,321,3,27,2,11,249,2124,8,62,0,15,0
7,2,41,118,5,30,3,29,290,2034,8,23,9,17,0
8,2,18,446,5,16,6,19,235,2130,8,35,0,16,0
5,2,17,127,2,16,5,21,220,2420,5,53,3,17,0
3,2,30,109,4,16,5,20,329,2041,8,54,3,11,0
8,2,33,112,5,17,4,20,212,2408,8,17,3,17,0
2,2,22,380,4,17,5,21,315,2118,8,39,3,17,0
7,3,41,114,5,31,3,35,318,2025,8,61,9,17,0
3,2,41,130,2,16,5,20,226,2123,8,53,3,11,0
6,4,33,320,3,27,2,11,201,2419,8,44,0,11,0
8,2,27,111,4,16,5,23,260,2408,8,54,3,17,0
3,4,33,109,3,21,3,29,288,1150,8,60,9,17,0
7,3,42,131,5,32,3,29,171,2037,8,60,9,17,0
3,2,41,114,2,31,3,29,273,1173,8,13,9,17,0
3,2,40,421,5,21,8,23,320,2024,8,28,9,17,0
6,4,33,320,3,27,2,11,311,2253,8,69,9,17,0
8,2,44,113,4,16,5,13,298,2121,8,41,9,17,0
3,2,39,133,4,21,8,31,251,1566,8,12,9,17,0
3,2,40,113,5,21,4,31,118,1529,8,27,9,17,0
6,4,34,322,3,27,2,11,225,2215,8,49,0,13,0
2,2,31,117,5,31,3,29,248,2119,8,12,9,17,0
5,4,33,236,3,21,2,11,336,2423,8,42,0,16,0
2,2,31,364,4,16,5,20,204,2123,8,38,3,17,0
2,2,31,178,5,30,3,13,251,2123,8,60,9,17,0
3,2,40,115,4,21,4,20,327,1546,8,68,9,17,0
3,3,41,173,4,31,3,29,265,2040,8,38,9,17,0
8,2,42,161,5,21,6,13,227,1609,8,38,9,17,0
4,2,27,161,5,16,5,13,312,2115,8,60,9,17,0
3,4,33,113,3,28,2,11,309,2423,8,54,3,14,0
8,2,45,382,5,31,3,13,313,2122,8,39,9,17,0
7,2,14,112,4,34,5,21,208,2410,8,17,3,11,0
7,2,42,129,2,34,7,21,256,1576,8,17,9,17,0
7,2,30,104,5,31,3,13,279,2026,8,50,3,17,0
3,2,44,280,4,32,6,19,320,2123,8,41,0,16,0
4,2,21,204,5,16,5,22,296,1649,8,42,0,11,0
3,2,26,119,2,16,5,21,250,1569,8,17,3,17,0
8,2,21,110,4,16,5,31,283,2041,8,39,8,17,0
7,2,30,112,5,31,3,23,277,2032,8,60,9,17,0
3,2,21,183,5,31,6,19,288,2123,8,13,9,17,0
3,2,43,216,5,31,3,13,251,2121,8,22,9,17,0
3,2,40,119,5,31,3,20,330,2036,8,17,9,17,0
5,2,20,123,2,16,5,20,204,2407,5,33,3,11,0
6,2,42,110,4,16,5,21,306,2118,8,53,9,17,0
3,2,39,429,4,21,4,16,307,2034,8,39,0,15,0
8,2,30,107,4,16,5,31,313,2031,8,17,9,17,0
8,2,33,164,5,16,5,19,286,1615,8,36,0,16,0
6,4,26,105,4,16,5,30,310,1174,8,60,9,17,0
3,4,33,319,3,21,2,30,227,2215,8,61,9,15,0
3,2,39,370,5,21,6,31,253,2037,8,17,9,17,0
7,3,43,400,2,32,6,19,269,2114,8,42,0,16,0
4,3,27,261,4,31,6,20,241,1577,8,60,9,17,0
9,2,26,140,2,34,7,21,225,2422,5,53,4,17,0
5,2,40,114,2,21,6,31,291,1573,8,40,9,16,0
7,2,27,111,5,31,3,29,269,2037,8,60,9,17,0
8,3,33,439,4,17,4,20,316,1605,8,41,0,16,0
7,2,40,123,2,11,8,31,240,1487,8,28,9,17,0
7,2,42,245,4,32,6,20,242,2126,8,41,0,16,0
6,4,33,319,3,27,2,11,330,2256,8,22,9,13,0
6,4,39,318,3,27,2,11,273,2028,8,60,0,15,0
7,2,42,278,4,34,5,20,253,2116,8,13,9,17,0
7,2,43,415,2,34,7,20,260,2119,8,36,0,16,0
3,2,42,182,5,20,6,30,268,1709,8,36,0,16,0
3,2,43,192,5,32,6,19,275,1646,8,42,9,17,0
6,4,33,320,4,27,2,11,303,2422,8,43,0,15,0
7,2,43,194,5,32,3,29,173,2125,8,13,9,17,0
7,2,42,172,5,31,3,31,269,2114,8,12,9,17,0
7,2,45,187,4,32,6,20,261,2123,8,41,9,17,0
2,4,34,104,4,21,2,29,283,2392,8,61,9,17,0
9,2,40,119,2,34,7,21,261,1560,8,13,9,17,0
5,2,21,372,2,16,7,20,231,1606,8,38,0,16,0
3,2,41,121,2,16,5,21,219,2401,8,12,3,17,0
6,4,33,321,3,27,2,11,259,1900,8,37,0,15,0
7,3,22,177,5,31,3,13,275,2118,8,60,9,17,0
8,3,28,123,5,16,5,13,168,2119,8,42,3,17,0
8,2,30,116,2,16,5,21,185,2405,8,54,3,17,0
8,2,22,271,4,16,5,19,173,2119,8,38,0,16,0
7,2,44,346,5,31,3,29,247,2121,8,41,9,17,0
8,2,21,418,4,16,5,20,209,2119,8,27,3,16,0
7,2,30,127,5,30,3,29,300,2019,8,62,9,17,0
2,2,19,443,4,16,7,20,328,1249,8,39,0,16,0
7,2,19,424,4,16,6,20,233,2117,8,37,0,16,0
7,2,40,117,5,31,3,30,310,2028,8,68,9,17,0
3,4,16,425,2,22,4,20,341,1489,8,28,0,17,0
5,2,19,445,2,17,7,20,256,2124,8,27,0,16,0
7,2,43,370,2,24,6,19,277,1580,8,39,9,17,0
8,2,27,176,5,16,5,28,307,2116,8,39,3,16,0
7,2,40,110,4,21,6,29,267,2050,8,12,9,17,0
7,2,41,112,2,16,5,20,320,2117,8,53,9,17,0
6,2,33,319,3,21,5,11,215,2233,8,61,0,16,0
3,2,40,321,5,21,6,20,226,1141,8,17,9,17,0
3,2,42,116,2,16,5,21,304,2219,8,33,3,17,0
3,2,40,117,4,11,3,30,301,2028,8,21,9,17,0
3,2,39,121,4,21,4,23,338,1516,8,38,9,10,0
8,2,30,111,4,17,5,23,195,2425,8,53,3,17,0
2,4,31,107,5,31,5,12,267,2125,8,38,9,17,0
3,2,40,300,2,16,6,20,241,1613,8,13,9,17,0
5,2,17,414,2,34,7,21,225,2417,8,12,9,17,0
7,2,41,121,2,16,7,21,331,2396,8,66,9,17,0
5,2,25,319,5,16,5,30,300,2111,8,36,0,16,0
8,2,14,115,4,16,5,20,192,1565,8,41,5,17,0
7,3,42,376,2,16,6,21,176,2122,8,13,7,17,0
5,2,28,142,2,34,7,21,207,2122,8,52,3,17,0
6,4,41,281,3,27,2,31,119,1825,8,68,9,15,0
7,2,42,420,2,34,7,21,257,1555,8,38,9,17,0
8,2,40,108,4,16,5,23,336,2415,8,38,0,16,0
5,2,39,210,5,22,4,20,339,1439,8,40,0,15,0
8,2,30,113,5,16,5,29,304,2413,8,54,3,17,0
8,2,29,111,5,16,5,21,310,2414,8,54,0,11,0
8,2,31,166,5,16,5,29,310,2117,8,43,9,17,0
3,2,40,124,5,11,4,16,316,1553,8,38,9,17,0
3,2,26,101,4,31,3,28,300,2384,8,22,9,17,0
4,2,31,367,2,16,5,31,165,2114,8,13,9,14,0
7,2,41,321,4,16,5,20,232,1654,8,36,0,16,0
7,2,28,396,4,34,7,21,292,2115,8,12,9,17,0
5,2,27,180,2,23,3,20,316,2127,8,12,9,17,0
7,2,40,379,2,21,6,18,271,1619,8,39,9,17,0
3,2,42,185,5,31,6,29,289,2045,8,68,9,17,0
3,2,41,124,5,11,3,28,130,2010,8,60,9,17,0
6,4,33,315,3,27,2,11,157,2406,8,18,9,17,0
8,2,34,118,5,31,3,13,264,2119,8,40,9,17,0
7,2,40,128,5,31,3,36,304,2029,8,21,9,17,0
3,2,40,389,2,21,7,21,123,1522,8,11,9,17,0
7,2,42,274,5,31,6,31,321,2118,8,38,9,17,0
8,2,27,428,2,16,5,21,149,2116,8,40,3,17,0
3,2,40,346,2,21,6,17,282,1610,8,27,9,17,0
3,2,40,125,5,11,8,23,267,1482,8,13,9,17,0
7,2,42,115,4,31,3,29,272,2116,8,12,9,17,0
7,2,39,120,2,11,8,23,334,2388,8,16,9,17,0
4,2,43,221,5,31,3,29,287,2123,8,22,9,17,0
9,2,26,120,4,16,5,20,306,2415,5,38,0,11,0
9,2,27,125,2,16,5,21,208,2123,5,53,3,17,0
8,2,29,118,4,31,6,19,275,2120,8,35,9,17,0
3,2,28,114,4,16,5,19,298,1590,8,38,9,17,0
6,4,33,319,3,27,2,11,223,2123,8,44,0,16,0
8,2,45,362,4,16,5,21,283,2117,8,33,3,17,0
7,2,42,126,2,31,3,29,180,2027,8,60,9,17,0
8,2,43,344,4,16,5,13,309,1215,8,38,9,17,0
3,2,42,356,4,16,6,20,304,2124,8,41,9,17,0
7,2,42,115,4,16,3,21,257,2412,8,59,9,17,0
8,4,33,102,2,17,5,20,270,2442,8,53,0,16,0
7,2,28,182,4,31,3,13,299,2122,8,13,9,17,0
5,4,41,106,2,22,4,16,343,1777,8,28,9,15,0
2,2,30,112,4,16,5,21,283,2410,8,54,3,17,0
5,3,20,418,4,16,5,19,221,2114,8,34,0,16,0
4,3,28,288,2,32,3,20,326,2120,8,38,3,17,0
7,2,43,119,2,32,3,13,265,2116,8,60,9,17,0
7,2,41,416,2,34,7,20,245,1570,8,13,9,17,0
3,2,40,132,5,11,6,32,276,2024,8,13,9,17,0
7,3,12,104,4,16,5,21,289,2408,8,53,9,17,0
8,4,33,320,3,16,5,11,308,2430,8,54,3,13,0
7,2,22,124,4,32,3,13,280,2117,8,21,9,17,0
7,2,39,357,5,17,5,30,306,1566,8,37,9,11,0
5,2,27,342,4,34,7,19,265,1650,8,36,0,16,0
6,4,33,315,3,27,2,11,337,2269,8,18,0,15,0
7,3,42,119,4,31,3,13,209,2116,8,12,9,17,0
3,2,40,182,2,30,6,20,319,1653,8,13,9,17,0
3,2,40,317,2,19,4,20,234,1542,8,38,9,13,0
5,2,39,382,2,34,7,20,268,1538,8,27,9,17,0
3,2,40,181,2,11,8,24,314,1498,8,27,9,17,0
5,2,39,109,2,17,4,20,143,1847,8,44,9,11,0
3,2,41,176,5,32,3,31,162,1598,8,41,9,17,0
7,2,42,305,5,31,6,32,287,2046,8,13,9,17,0
2,2,16,113,2,17,5,20,308,2413,8,54,5,15,0
5,2,41,128,2,16,5,20,299,2426,8,53,3,17,0
8,2,44,435,5,16,5,19,321,2124,8,35,0,16,0
8,2,42,363,5,31,3,32,318,2123,8,12,9,17,0
3,2,40,116,2,21,6,23,327,1575,8,17,9,17,0
3,2,40,100,4,31,2,23,288,2031,8,60,9,17,0
3,2,40,113,4,17,4,13,117,1547,8,18,9,16,0
5,2,21,117,2,32,3,21,263,2115,8,13,7,17,0
5,2,41,410,2,34,7,20,253,1625,8,36,0,16,0
8,2,22,391,4,24,6,19,222,2122,8,35,0,16,0
3,2,21,118,4,32,3,13,155,2127,8,59,9,17,0
3,2,40,443,2,31,6,28,297,2040,8,13,9,17,0
8,2,22,108,5,16,5,19,298,2120,8,39,3,11,0
7,2,41,453,2,11,6,20,300,1620,8,13,9,17,0
7,2,44,305,4,18,4,20,342,1808,8,44,0,16,0
3,2,40,424,5,31,4,31,302,1547,8,17,9,17,0
7,2,42,397,4,31,6,29,185,1650,8,13,9,17,0
7,2,29,401,2,34,7,21,169,2119,8,17,7,17,0
5,3,41,217,2,11,6,19,256,1582,8,37,9,17,0
3,2,44,356,2,23,8,19,257,1713,8,38,9,17,0
7,3,30,109,5,31,3,32,279,2114,8,12,9,17,0
7,2,41,361,2,34,6,21,142,1605,8,12,9,17,0
4,2,21,116,5,16,6,35,319,2120,8,39,9,17,0
7,2,44,372,2,16,5,20,326,2414,8,38,3,17,0
7,2,41,114,2,31,3,32,296,2407,8,12,9,17,0
3,2,33,429,2,22,4,20,338,2117,8,28,9,17,0
3,2,40,121,5,21,4,30,222,1132,8,62,9,17,0
5,2,41,440,2,23,6,29,300,2129,8,40,9,17,0
8,2,39,391,2,21,4,24,214,1478,8,27,6,17,0
5,2,44,235,2,24,6,19,302,2126,8,43,9,17,0
7,2,31,106,5,30,3,29,262,2121,8,21,9,17,0
6,4,33,316,3,21,2,10,225,1571,8,42,0,16,0
5,2,20,400,2,16,5,20,229,2408,8,60,3,17,1
8,2,27,270,4,16,5,20,223,2116,8,41,3,16,0
8,2,20,111,3,22,4,20,292,1566,8,18,0,15,0
7,2,17,398,2,32,3,20,320,2121,8,41,9,17,0
3,4,42,429,2,21,8,31,285,1109,8,28,9,17,0
3,2,41,153,5,31,3,28,321,1815,8,22,9,17,0
7,2,22,176,4,30,3,14,274,2118,8,60,9,17,0
8,2,25,107,2,16,5,20,300,1580,8,42,3,11,0
3,2,25,108,4,16,5,21,290,2415,8,54,3,11,0
7,2,41,222,5,30,3,29,280,2021,8,13,9,17,0
2,2,20,112,2,16,5,20,299,2407,8,53,3,17,0
7,2,41,265,4,32,3,21,172,2031,8,13,7,17,0
7,2,27,115,5,30,3,29,272,2120,8,60,9,17,0
7,2,40,107,2,11,8,21,139,1518,8,17,9,17,0
8,2,41,106,4,16,5,13,304,2406,8,60,3,17,0
3,2,41,169,5,16,5,30,258,1546,8,39,0,16,0
3,2,39,392,2,11,6,23,280,1505,8,27,9,17,0
6,4,33,318,3,27,2,11,271,2392,8,50,9,17,0
8,2,21,371,5,16,5,16,297,2115,8,35,0,11,0
3,2,40,215,5,17,6,29,354,1592,8,39,0,16,0
3,2,18,116,4,16,5,20,301,2118,8,41,0,16,0
7,2,30,115,4,16,5,13,265,2118,8,39,9,17,0
3,2,41,118,2,16,5,21,215,2405,8,11,1,17,0
7,2,40,433,2,21,6,31,257,2034,8,13,9,17,0
3,4,18,371,5,21,4,30,339,1798,8,27,0,16,0
7,2,40,135,2,34,7,24,133,1561,8,12,9,17,0
2,2,31,212,5,30,3,13,253,2120,8,42,3,17,0
3,4,33,114,3,16,2,11,305,2416,8,60,3,11,0
4,2,21,120,2,32,3,21,268,2117,8,40,9,17,0
8,2,27,107,2,16,5,20,313,1557,8,61,3,13,0
7,2,43,115,2,31,6,30,310,2128,8,38,9,17,0
7,2,39,129,2,21,8,28,247,1480,8,28,9,17,0
3,4,33,313,3,21,2,30,213,2223,8,17,0,13,0
7,2,40,123,2,34,7,21,219,2410,8,12,3,17,0
3,4,32,314,4,21,2,23,258,2399,8,13,9,17,0
6,4,40,322,3,27,2,11,219,2413,8,61,9,17,0
9,2,41,122,4,34,7,20,153,2401,8,13,9,17,0
3,2,40,407,2,20,8,29,255,2015,8,12,9,17,0
5,2,40,124,4,16,7,20,206,2411,8,27,5,17,0
9,2,21,392,4,16,7,20,213,2122,8,37,0,16,0
3,2,39,217,2,21,4,20,239,1154,8,27,9,14,0
6,4,33,317,3,21,2,11,332,1814,8,23,9,13,0
3,2,40,114,5,11,4,23,242,1558,8,27,9,17,0
8,2,30,103,4,21,5,21,261,1542,8,53,9,17,0
8,2,41,389,2,16,5,21,213,2116,5,37,3,17,0
2,2,27,115,5,30,3,29,260,2041,8,60,9,17,0
8,2,21,131,4,16,5,19,311,2121,8,38,3,15,0
7,2,40,100,2,16,5,21,215,2403,8,16,9,17,0
7,2,42,179,5,31,3,29,265,2044,8,61,9,17,0
7,2,33,220,2,21,8,16,352,1497,8,28,9,17,0
7,2,44,380,2,35,7,21,173,2120,8,13,7,17,0
3,2,42,178,5,31,3,29,320,2122,8,61,9,17,0
3,4,33,412,4,21,2,23,239,1562,8,60,9,17,0
3,2,39,134,2,31,8,29,274,1486,8,60,9,17,0
3,2,38,144,2,11,8,24,128,2373,8,27,9,17,0
3,2,42,116,4,32,3,13,319,2115,8,12,9,17,0
7,2,41,128,5,11,8,25,133,2015,8,27,9,17,0
3,2,40,223,2,31,8,29,268,2038,8,13,9,17,0
4,2,27,114,4,30,3,29,279,2115,8,60,9,17,0
3,2,41,360,2,16,8,23,251,1553,8,12,9,17,0
8,4,33,163,3,17,2,11,274,2433,8,38,0,11,0
7,2,42,409,2,34,7,21,305,2119,8,13,9,17,0
8,2,33,386,2,16,5,20,237,2423,8,53,3,17,0
6,4,40,322,3,27,2,11,269,1903,8,17,9,17,0
7,2,43,199,2,31,6,19,300,2037,8,12,9,17,0
7,2,42,295,2,16,7,20,334,2124,8,39,9,17,0
6,4,33,318,3,27,2,11,274,2199,8,21,9,16,0
8,2,41,125,4,16,5,20,205,2421,5,52,3,11,0
7,3,30,115,4,30,3,17,273,2399,8,21,9,17,0
7,2,27,378,2,32,3,13,337,2121,8,13,9,17,0
7,2,43,124,4,34,5,20,331,2114,8,41,9,17,0
7,2,41,211,5,30,3,29,295,2230,8,59,9,17,0
3,2,40,123,2,21,8,23,263,2382,8,27,9,17,0
2,2,29,113,4,17,4,20,228,1885,8,39,0,16,0
7,2,41,210,5,21,6,29,247,1587,8,13,9,17,0
7,2,22,184,4,30,3,35,241,2126,8,41,9,17,0
2,2,42,106,4,30,3,13,302,2117,8,59,9,17,0
3,2,43,424,2,35,6,20,243,2117,8,40,0,16,0
7,2,25,224,5,16,4,29,237,2416,8,61,9,17,0
7,2,22,273,4,32,6,19,178,2122,8,43,3,17,0
6,4,33,323,3,27,2,11,352,1918,8,68,0,15,0
7,2,43,219,4,32,3,13,152,2115,8,61,9,17,0
7,2,43,443,2,21,6,19,333,1694,8,40,0,16,0
9,2,42,406,2,34,7,20,248,2417,8,32,3,16,0
3,2,42,112,4,16,5,21,220,2115,8,38,3,14,0
2,2,42,381,2,16,5,20,234,1632,8,39,9,17,0
3,2,41,183,5,11,8,23,230,2012,8,28,9,17,0
3,2,29,280,4,31,6,29,279,2128,8,41,9,17,0
2,2,40,423,4,31,3,29,257,1538,8,13,9,17,0
9,2,39,139,2,34,7,20,338,2411,5,52,9,17,0
5,2,41,390,2,34,7,20,223,1610,8,38,0,11,0
2,2,27,112,4,31,5,20,322,2396,8,13,3,17,0
6,4,33,319,3,21,2,11,205,2431,8,18,0,13,0
3,3,41,117,4,31,3,29,270,2028,8,13,9,17,0
5,2,40,369,2,16,5,20,236,1480,8,37,0,16,0
8,2,30,111,5,31,5,13,281,2386,8,67,9,17,0
8,2,31,371,4,16,5,21,196,2119,8,38,3,17,0
7,2,27,120,4,31,5,23,249,2519,8,12,9,14,0
7,2,31,122,5,30,3,13,321,2111,8,22,9,17,0
3,2,40,218,5,21,6,29,315,1581,8,68,3,17,0
3,2,25,114,4,16,5,23,321,1537,8,60,9,17,0
4,3,21,358,4,34,7,21,152,2120,8,39,9,17,0
2,2,29,191,4,32,3,29,169,2127,8,35,3,17,0
3,2,41,196,5,20,5,28,237,1571,8,27,9,17,0
8,2,22,364,4,16,5,21,132,2114,8,35,3,11,0
2,2,41,111,5,17,5,20,343,1186,8,54,9,17,0
5,2,21,428,4,25,6,19,265,2123,8,31,0,16,0
7,2,31,104,4,16,5,21,135,2414,8,49,9,17,0
7,2,42,125,2,34,5,21,274,2395,8,13,9,17,0
5,2,41,349,2,16,5,20,323,1603,8,12,9,17,0
3,2,40,431,2,11,8,31,257,1575,8,28,9,17,0
6,4,33,314,3,21,2,23,311,2223,8,50,9,17,0
7,4,22,284,5,32,3,29,145,2124,8,41,9,17,0
7,2,43,275,5,24,6,20,318,1599,8,36,0,16,0
7,3,40,427,2,34,7,21,360,1646,8,12,7,17,0
5,2,13,130,2,16,5,20,306,2414,5,52,3,17,0
7,2,43,186,2,31,6,30,296,2130,8,68,9,17,0
3,4,41,260,5,22,2,30,327,2195,8,35,0,16,0
3,3,33,104,3,16,2,23,319,2234,8,41,0,13,0
7,2,41,178,5,30,3,29,275,2037,8,62,9,17,0
8,2,30,114,4,16,5,23,296,2398,8,54,3,17,0
5,2,21,181,4,16,5,21,257,2119,8,42,0,17,0
3,2,39,131,2,11,8,29,257,1079,8,13,9,17,0
3,4,41,111,3,21,2,11,230,2388,8,18,0,15,0
6,4,33,321,3,27,2,11,236,2223,8,51,9,13,0
8,2,33,166,5,31,5,29,272,2240,8,42,9,17,0
3,2,41,273,5,30,3,29,265,2518,8,60,9,17,0
3,2,41,385,2,23,6,32,259,1186,8,12,9,17,0
8,2,30,395,5,16,5,19,140,2126,8,31,0,16,0
3,2,40,121,2,34,7,21,278,1525,8,12,9,17,0
3,2,40,431,4,17,6,20,214,1567,8,39,0,16,0
3,4,33,108,3,21,2,17,285,2388,8,61,9,17,0
3,2,41,127,5,11,8,16,130,2027,8,27,9,17,0
7,2,41,414,2,34,7,20,277,1581,8,36,9,17,0
3,2,39,127,2,11,8,20,344,1488,8,28,9,17,0
5,2,43,428,2,34,7,21,235,1504,8,11,3,17,0
8,3,21,169,4,16,5,19,197,2118,8,39,0,16,0
7,2,26,110,2,31,3,21,291,2402,8,60,9,17,0
8,4,33,112,3,16,5,11,198,2419,8,54,3,11,0
3,4,40,318,3,21,2,30,279,1151,8,68,9,13,0
7,3,21,172,4,32,6,19,322,2124,8,37,9,17,0
7,2,45,406,4,25,6,19,253,2117,8,40,0,16,0
3,4,26,199,5,21,4,16,307,1528,8,28,0,15,0
5,2,12,139,2,34,7,20,212,2414,5,52,3,17,0
3,2,18,301,5,20,6,29,242,1598,8,41,0,15,0
8,2,42,119,5,31,3,29,311,2118,8,61,9,17,0
7,3,22,176,5,31,3,13,263,2121,8,40,3,17,0
3,2,40,135,2,34,7,23,130,2384,8,57,9,17,0
3,2,41,430,5,24,6,17,248,2032,8,68,9,11,0
8,2,40,269,4,20,5,16,272,1821,8,42,0,16,0
