u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,cillabel,pro,label
14,17,14,17,2,2,162,7,9,13,20,574,9,2,0,0,0,0
14,17,13,17,5,0,4,7,8,13,19,85,4,2,0,0,0,0
14,17,14,17,7,2774,201,3,5,13,19,573,11,4,0,0,0,0
15,16,11,16,0,0,51,9,3,11,19,351,7,2,0,0,0,0
15,16,15,16,0,5,77,0,1,11,19,261,6,1,1,0,0,0
16,17,13,11,0,3,172,9,1,11,19,1371,18,1,0,0,0,0
15,16,11,16,0,3,42,9,9,11,11,460,6,1,1,0,0,0
16,15,15,16,0,1242,169,9,1,11,19,184,6,2,1,0,0,0
16,17,13,17,2,2865,77,0,0,13,11,1328,16,1,0,0,0,0
16,17,13,17,2,3,92,9,8,12,19,208,9,2,0,0,0,0
16,17,13,17,4,6,169,3,1,11,19,1393,10,9,0,0,0,0
14,17,14,15,1,4,16,6,9,12,19,654,10,1,0,0,0,0
14,17,13,17,0,-1,97,0,9,14,19,1201,6,1,1,0,0,0
14,17,14,17,7,8,63,0,4,11,19,539,10,3,0,0,101,1
14,17,13,17,6,0,79,0,0,10,3,838,3,11,0,0,0,0
14,17,14,11,2,2,113,7,9,10,19,538,6,1,1,0,0,0
14,17,14,17,7,1653,220,0,0,13,19,569,7,1,1,0,0,0
14,17,14,10,0,6,98,0,9,10,19,1040,6,1,1,0,0,0
16,17,15,17,4,2494,167,9,2,11,19,1481,13,1,0,0,0,0
16,17,13,17,7,4,16,3,4,13,19,43,11,6,0,0,0,0
14,11,14,17,0,11,215,0,0,13,19,575,10,4,0,0,0,0
14,17,13,11,0,384,14,0,0,13,19,579,14,19,0,0,0,0
14,17,13,17,6,4,151,6,5,13,2,504,11,7,0,0,0,0
10,11,13,16,0,6,18,9,1,13,19,377,9,2,0,0,0,0
10,17,13,17,9,-1,69,0,0,11,2,922,3,3,0,0,76,1
14,17,14,17,7,2671,152,9,2,13,19,1163,2,3,0,0,0,0
16,17,13,17,2,0,109,9,3,11,19,90,13,7,0,0,0,0
14,17,14,17,8,4,43,3,6,13,19,583,2,3,0,0,0,0
11,17,15,17,4,0,171,9,1,11,3,1471,2,1,0,0,0,0
14,17,14,15,7,449,15,0,6,13,19,634,7,3,0,0,0,0
14,17,14,17,0,-1,101,6,4,12,11,524,15,1,0,0,0,1
14,11,14,15,0,2750,35,6,9,13,19,806,11,1,0,0,0,0
14,15,17,11,0,3,60,3,9,11,19,847,19,1,0,0,0,0
15,16,14,16,0,1560,49,0,0,13,19,1493,7,1,1,0,0,0
14,17,13,10,0,1471,112,0,9,13,19,202,6,1,1,0,0,0
15,16,13,16,0,2007,42,9,1,13,19,821,13,1,0,0,0,0
15,11,14,16,0,1663,49,2,6,13,19,265,6,2,0,0,0,0
15,17,13,15,0,2,15,9,3,11,19,93,2,5,0,0,0,0
14,11,14,10,0,2802,216,3,9,13,19,626,7,1,1,0,0,0
14,17,14,17,5,3,42,6,9,13,19,633,9,1,0,0,0,0
11,17,15,17,4,2,98,0,9,11,19,1379,6,1,1,0,0,0
14,17,14,17,2,3,98,7,9,10,19,621,6,1,0,0,0,0
14,11,14,15,0,195,24,6,9,13,19,1243,15,2,0,0,0,0
14,11,14,17,3,1,12,4,9,13,19,1261,6,1,0,0,0,0
14,11,14,15,0,865,65,3,8,13,19,525,10,4,0,0,0,0
10,17,10,17,9,470,218,0,0,13,19,243,10,1,0,0,0,0
16,17,13,17,2,2259,169,0,9,11,19,941,7,1,1,0,0,0
15,16,15,16,0,2756,165,9,1,11,19,1000,7,1,1,0,0,0
16,11,13,17,8,862,165,2,6,11,19,1177,10,1,0,0,0,0
14,17,13,13,3,2237,111,7,9,13,19,555,6,1,0,0,0,0
16,17,14,17,7,2,216,0,2,13,20,886,14,2,0,0,0,0
10,17,13,17,9,2856,137,3,9,13,19,964,5,1,0,0,0,0
16,15,13,10,3,1,97,5,9,11,19,1309,6,1,1,0,0,0
10,11,13,11,0,2908,50,9,2,11,19,920,7,1,0,0,0,0
15,16,15,16,0,4,48,9,1,11,19,1042,6,1,1,0,0,0
14,17,14,17,0,9,229,0,0,13,19,601,8,1,0,0,0,0
13,11,15,13,0,364,168,9,9,11,19,1357,6,1,1,0,0,0
14,17,14,17,1,1,39,6,9,12,11,557,11,1,0,0,0,0
14,17,14,15,0,10,10,0,9,13,19,114,18,1,0,0,0,0
16,17,13,17,2,-1,98,0,9,11,19,539,6,1,1,0,0,0
14,11,14,15,0,6,30,6,9,13,19,580,9,1,0,0,0,0
13,11,13,10,0,4,97,9,9,11,19,1257,6,1,1,0,0,0
14,17,14,17,7,4,17,0,6,13,16,504,1,11,0,0,0,0
10,17,13,17,7,1632,212,0,0,11,19,1025,8,4,0,0,0,0
14,15,13,10,0,1,98,5,9,14,19,378,6,1,0,0,0,0
14,11,14,15,2,2,99,3,9,13,19,546,6,1,0,0,0,0
14,17,14,17,7,3,23,7,9,13,19,857,5,9,0,0,0,0
14,17,14,17,3,188,25,0,9,13,19,548,10,1,0,0,0,0
14,17,17,10,2,0,98,7,9,10,19,522,6,1,1,0,0,0
14,17,13,17,2,2,96,0,6,14,19,218,10,2,0,0,0,0
10,17,13,17,8,2755,143,0,1,13,19,995,7,1,1,0,0,0
16,17,13,17,7,11,84,0,0,12,19,820,2,8,0,0,0,0
14,11,14,10,0,2144,53,6,9,13,19,1287,6,1,1,0,0,0
15,16,10,16,0,6,47,9,7,11,19,845,6,1,0,0,0,0
14,17,14,11,2,0,14,6,1,11,19,579,2,1,0,0,0,0
16,13,15,13,1,4,168,5,4,13,19,1455,6,1,0,0,0,0
13,15,10,15,0,269,168,0,9,11,19,909,6,1,1,0,0,0
10,11,15,15,0,1250,165,9,1,11,19,915,19,1,0,0,0,0
16,17,12,17,3,307,169,0,9,11,2,990,7,1,1,0,0,0
10,15,10,11,0,13,53,9,9,11,19,72,19,1,0,0,0,0
16,17,14,17,9,1767,213,0,0,13,19,580,7,1,0,0,0,0
16,11,15,10,0,2385,41,8,9,11,19,1476,19,1,0,0,0,0
14,17,14,17,7,3,22,0,6,13,16,588,22,1,0,0,0,0
10,17,13,11,0,1499,61,2,9,13,19,55,14,1,0,0,0,0
14,11,14,15,0,1,45,6,9,13,19,620,9,1,0,0,0,0
16,17,13,17,2,4,141,3,1,13,19,323,14,2,0,0,0,0
14,17,14,10,0,2,97,5,9,10,19,567,6,1,0,0,0,0
15,15,13,10,0,5,144,9,1,13,19,861,19,1,0,0,0,0
13,11,13,10,0,4,51,3,9,11,19,892,7,1,1,0,40,0
10,17,13,17,2,1,110,7,9,14,3,581,10,1,0,0,0,0
16,17,15,17,4,0,77,0,9,11,19,1437,6,1,0,0,0,0
14,17,14,17,7,8,138,3,1,13,19,531,13,6,0,0,100,1
15,16,11,16,0,1075,11,9,1,13,19,443,11,4,0,0,0,0
15,16,13,16,0,2355,169,9,1,13,19,310,7,2,0,0,0,0
15,16,13,16,0,0,45,0,6,11,2,1414,6,1,1,0,0,0
14,17,13,10,0,-1,58,0,9,11,19,728,6,1,1,0,0,0
15,16,14,16,0,2,1,9,9,13,19,924,11,1,0,0,0,0
15,15,15,16,0,7,53,9,3,11,19,882,3,1,0,0,0,0
10,17,13,17,2,7,98,0,9,10,19,1189,6,1,1,0,0,0
14,17,14,10,2,-1,105,6,9,14,19,1184,6,1,1,0,0,0
11,17,15,17,4,4,50,5,9,10,19,1416,2,1,0,0,0,0
16,11,13,17,2,353,16,7,8,13,19,301,9,2,0,0,0,0
14,17,14,17,0,0,100,0,9,14,19,595,6,1,1,0,0,0
13,11,13,12,0,0,98,0,9,11,19,40,6,1,1,0,0,1
10,17,14,17,2,1,54,0,9,10,3,140,14,1,0,0,0,0
11,17,11,11,0,0,48,9,9,11,19,990,6,1,1,0,0,0
14,11,14,10,0,2907,222,3,4,13,19,611,19,1,0,0,0,0
16,11,13,17,0,2378,170,3,6,11,19,1196,5,3,0,0,0,0
14,17,14,17,7,826,81,0,0,11,19,590,7,1,1,0,0,0
10,17,13,11,0,5,47,3,9,11,19,1352,6,1,1,0,0,0
14,17,15,17,3,0,111,1,9,11,19,537,6,1,1,0,0,0
15,15,14,16,0,2949,17,8,6,13,19,440,19,3,0,0,0,0
16,17,13,17,2,3,99,5,9,10,19,1195,6,1,1,0,0,0
14,17,14,17,2,-3,72,0,0,13,19,631,13,1,0,0,0,0
10,15,13,11,0,2427,168,0,0,11,19,916,7,1,1,0,0,0
14,17,14,17,0,5,46,6,5,13,19,590,14,3,0,0,0,0
14,17,13,17,2,0,110,7,9,10,19,90,13,1,0,0,0,0
16,16,13,16,0,152,167,0,9,11,19,1346,6,1,1,0,0,0
16,17,13,17,2,2437,127,9,1,11,2,138,2,1,0,0,0,0
14,11,14,17,7,5,39,9,6,13,19,876,1,6,0,0,0,0
14,17,13,17,9,-3,211,0,0,12,16,1001,8,1,0,0,0,0
13,11,13,10,0,788,166,3,9,11,19,950,7,1,1,0,0,0
14,13,14,10,0,1,27,0,9,14,19,1353,6,1,1,0,0,0
15,16,14,16,0,3,18,9,9,13,19,400,2,2,0,0,0,0
15,15,10,16,0,3,45,9,9,11,19,847,6,1,1,0,0,0
15,16,11,16,0,3,49,9,6,14,19,328,6,1,1,0,0,0
16,17,13,17,2,2,111,0,9,11,11,733,6,1,1,0,0,0
15,16,11,16,0,2,215,0,2,13,19,115,6,1,1,0,0,0
14,11,13,10,0,1,97,6,2,11,19,1083,9,1,0,0,0,0
16,15,15,10,8,1068,213,0,1,13,19,938,2,4,0,0,0,0
14,17,13,17,3,0,144,0,9,11,19,662,7,1,0,0,0,0
10,11,13,15,9,885,74,0,0,11,19,906,16,4,0,0,73,1
14,17,14,17,1,874,208,0,1,13,19,507,11,7,0,0,73,1
16,17,13,17,4,1,67,0,0,10,3,825,2,17,0,0,0,0
14,11,14,10,5,0,98,4,9,11,19,490,6,1,1,0,0,0
14,17,13,11,2,-1,95,4,9,14,19,87,9,1,0,0,0,0
14,17,14,17,7,-4,63,0,6,11,2,665,1,6,0,0,101,1
15,16,11,16,0,2431,12,0,0,13,19,1309,14,1,0,0,0,0
16,17,15,17,4,1415,169,0,1,11,19,1370,15,4,0,0,0,0
14,17,13,17,2,2,21,8,9,13,19,862,9,3,0,0,0,0
11,17,13,17,2,863,60,7,8,11,19,144,10,2,0,0,0,0
14,17,14,17,2,3,215,8,6,14,19,241,5,2,0,0,0,0
10,11,13,11,0,430,54,9,7,11,19,925,17,1,1,0,100,1
13,17,14,15,0,2057,80,0,9,13,19,240,7,1,1,0,0,0
15,15,15,13,0,2857,54,9,1,11,19,157,2,3,0,0,0,0
16,11,13,12,0,2480,148,9,8,11,19,455,7,1,1,0,0,0
16,17,13,17,7,-2,13,7,9,11,19,104,15,3,0,0,0,0
16,17,13,17,2,1527,168,0,9,10,19,49,6,1,1,0,0,0
16,17,15,17,7,3,81,0,0,10,3,1210,3,10,0,0,0,0
16,17,13,17,2,3,59,9,9,11,19,31,13,1,0,0,0,0
11,17,13,10,3,1,98,0,9,11,19,1414,6,1,1,0,0,0
16,17,10,17,1,-1,133,0,9,13,19,304,7,2,1,0,0,0
14,17,14,17,0,6,232,0,1,13,19,524,15,2,0,0,0,0
14,17,14,17,2,-2,171,0,9,11,19,552,11,1,0,0,0,0
14,17,13,11,8,5,66,7,9,11,19,8,9,1,0,0,0,0
16,17,14,17,2,5,-3,0,0,13,19,1235,10,14,0,0,0,0
16,11,15,10,4,1,166,0,9,11,19,955,7,1,1,0,0,0
14,11,14,13,0,2229,98,3,5,13,19,1095,16,1,0,0,0,0
15,16,15,16,4,5,5,9,1,12,19,902,2,4,0,0,0,0
16,17,13,17,2,-1,166,0,9,11,19,832,6,1,0,0,0,0
14,16,14,15,0,370,15,9,6,13,19,1360,5,3,0,0,0,0
16,17,15,10,4,1133,167,0,0,11,19,790,7,1,1,0,0,0
14,17,14,17,7,845,147,2,1,13,19,539,11,1,0,0,0,0
11,17,17,11,0,2257,169,0,9,11,19,1320,7,1,1,0,0,0
14,17,14,17,8,475,31,0,9,13,19,580,11,1,0,0,0,0
14,11,14,10,0,362,51,6,1,13,19,764,7,1,1,0,0,0
14,17,13,17,7,3,9,7,6,14,19,882,2,4,0,0,0,0
16,17,13,17,7,4,84,0,0,10,3,912,3,14,0,0,0,0
10,17,15,17,4,0,77,0,7,11,11,1515,3,8,0,0,0,0
16,11,13,15,3,2370,56,6,9,11,19,1403,7,1,0,0,0,0
14,17,13,10,0,3,98,4,9,11,19,1301,6,1,1,0,0,0
16,17,15,17,6,11,168,0,0,11,16,1435,7,4,0,0,0,0
15,16,13,16,0,6,49,9,3,11,19,444,9,2,0,0,0,0
14,17,13,17,3,3,148,7,1,11,19,538,12,1,0,0,0,0
14,15,14,15,0,2,95,0,9,14,19,1294,6,1,1,0,0,0
14,11,14,10,0,9,52,3,9,13,19,581,9,1,0,0,0,0
14,17,14,17,7,1697,232,0,0,13,19,617,5,4,0,0,0,0
10,15,16,11,0,1,65,9,3,13,19,392,10,3,0,0,0,0
16,11,13,17,2,1,155,0,1,11,19,315,14,3,0,0,0,0
11,17,17,13,0,5,97,9,9,11,19,1337,6,1,0,0,0,0
14,17,14,17,2,1,95,0,6,14,19,537,10,1,0,0,0,0
15,16,14,16,0,2600,63,3,9,13,19,902,14,1,0,0,0,0
10,17,15,17,4,862,167,0,2,11,19,952,7,1,1,0,0,0
10,17,15,17,7,4,168,0,0,11,19,1449,13,9,0,0,0,0
16,11,14,17,0,1427,217,0,0,13,19,1277,7,1,1,0,0,0
14,17,13,17,3,-1,112,0,9,11,19,57,6,1,1,0,0,0
14,17,14,17,7,2354,174,6,2,13,19,494,14,3,0,0,0,0
14,17,14,17,0,2,19,3,9,13,19,526,10,1,0,0,0,0
14,11,13,12,8,4,19,7,8,13,19,261,11,2,0,0,0,0
14,17,13,17,2,-1,93,0,2,12,19,74,1,3,0,0,0,0
16,17,10,17,4,260,197,0,0,11,19,977,14,1,0,0,0,0
14,11,14,11,0,3124,214,0,7,13,19,472,14,1,1,0,76,1
11,17,13,17,5,3,140,7,9,11,16,93,18,1,0,0,0,0
16,17,15,15,2,2,96,9,9,12,19,1266,14,1,0,0,0,0
10,17,13,17,7,1631,169,0,1,13,16,336,7,1,0,0,0,0
14,17,13,17,2,-2,-8,7,9,13,19,79,10,1,0,0,0,0
14,17,13,17,2,5,2,7,9,12,19,871,1,4,0,0,0,0
15,16,13,16,0,7,13,9,1,12,19,327,2,2,0,0,0,0
16,17,15,13,0,2,168,0,9,11,19,111,6,1,1,0,0,0
16,17,13,17,7,862,169,0,1,11,19,1373,7,2,0,0,0,0
14,17,11,17,2,2,148,7,9,11,19,210,11,3,0,0,0,0
16,17,13,17,4,2322,169,9,1,11,19,394,7,1,1,0,0,0
14,17,14,17,2,2,5,7,9,13,19,43,9,1,0,0,0,0
14,15,13,12,2,2887,56,8,1,13,19,891,2,3,0,0,0,0
14,17,14,17,2,-1,74,0,6,13,2,1194,5,3,0,0,0,0
16,17,15,11,0,2,168,0,9,11,19,1361,19,1,0,0,0,0
14,17,14,17,2,1626,15,0,9,13,19,1261,14,3,0,0,0,0
14,11,14,15,2,2,93,7,9,11,19,52,9,1,0,0,0,0
16,17,13,17,9,902,163,0,0,11,19,920,7,1,1,0,102,1
15,16,14,16,0,3,8,9,1,13,19,916,7,1,1,0,0,0
16,17,14,17,3,1548,166,0,5,13,19,1256,7,1,1,0,0,0
16,17,12,17,2,0,97,0,8,14,19,1255,6,2,1,0,0,0
14,17,14,17,2,0,98,0,9,11,19,1189,6,1,1,0,0,0
14,17,13,17,2,1,96,0,9,14,19,1253,6,1,1,0,0,0
14,17,14,17,7,1,28,0,6,13,19,551,14,3,0,0,0,0
10,17,13,17,7,8,73,0,2,11,1,997,2,15,0,0,100,1
14,17,13,17,2,1,110,7,6,11,19,64,10,1,0,0,0,0
10,17,13,11,3,-3,56,0,9,11,19,42,6,1,1,0,0,0
16,17,13,12,3,3,168,0,8,11,19,1081,6,1,1,0,0,0
16,13,15,11,0,865,168,0,6,11,19,1339,7,1,1,0,0,0
16,17,13,17,9,2367,195,0,9,13,19,801,7,1,0,0,0,0
16,17,13,17,5,3,10,8,2,14,19,300,2,2,0,0,0,0
11,17,13,13,0,1,54,1,9,11,19,162,6,1,1,0,0,0
15,17,10,12,0,3,97,0,9,10,19,1394,6,1,1,0,0,0
14,17,14,17,2,1,19,7,9,11,19,605,9,1,0,0,0,0
10,17,17,11,7,6,51,0,1,11,19,950,19,1,0,0,0,0
16,11,15,10,0,62,168,0,1,11,19,131,7,1,1,0,0,0
14,17,14,17,2,-2,110,0,9,10,19,550,6,1,1,0,0,0
14,11,14,15,0,4,18,3,9,13,19,559,17,1,0,0,0,0
10,17,10,10,1,8,52,0,0,12,2,823,3,3,0,0,0,0
14,17,14,17,0,2,225,0,0,13,19,632,11,1,0,0,0,0
14,17,14,17,0,0,33,6,9,13,19,572,7,1,1,0,0,0
14,17,14,17,7,921,205,0,4,11,19,541,15,1,0,0,102,1
10,17,14,17,7,9,74,0,0,13,11,970,10,2,0,0,0,0
14,17,14,17,0,1559,45,3,9,13,19,579,7,1,0,0,0,0
15,16,10,16,0,-1,47,9,1,13,19,889,11,1,0,0,0,0
14,17,14,17,2,1,112,0,0,14,19,62,6,1,1,0,0,0
16,17,15,17,4,1232,169,0,1,11,19,1335,6,1,1,0,0,0
14,17,14,17,7,5,224,3,9,13,19,566,13,12,0,0,0,0
14,17,14,17,2,6,44,3,9,13,19,604,1,3,0,0,0,0
16,11,13,11,0,2456,169,3,9,11,19,1369,18,1,0,0,0,0
10,11,15,11,4,1317,167,9,7,11,19,958,18,1,0,0,0,0
14,17,13,11,0,862,151,3,6,11,19,469,7,1,0,0,0,0
10,17,15,17,4,2,77,0,0,11,19,1003,7,1,0,0,0,0
14,11,17,11,0,852,54,3,1,11,19,301,14,6,0,0,0,0
15,16,15,16,0,3,47,9,9,11,19,333,6,1,1,0,0,0
14,17,14,17,0,2384,153,6,9,13,19,563,14,1,0,0,0,0
10,17,13,17,9,1,216,0,1,11,19,1015,7,1,0,0,0,0
16,17,15,17,4,3009,169,0,1,11,19,1354,7,1,1,0,0,0
14,17,14,17,0,0,59,6,9,13,19,589,7,1,1,0,0,0
13,15,11,17,0,2601,170,0,1,14,19,223,7,2,0,0,0,0
16,17,13,10,0,-4,168,0,9,11,19,625,6,1,1,0,0,0
16,17,13,17,2,4,84,0,6,12,19,235,2,5,0,0,0,0
16,11,13,17,7,1219,167,3,9,13,19,866,14,4,0,0,0,0
16,17,12,10,9,0,98,0,0,13,19,249,3,2,0,0,0,0
14,11,14,15,0,2555,28,6,9,13,19,322,10,2,0,0,0,0
15,15,13,16,0,4,49,9,9,13,19,826,19,1,0,0,0,0
11,17,15,17,4,0,99,9,1,14,3,229,2,2,0,0,0,0
14,11,14,11,0,2,59,0,9,10,19,558,6,1,1,0,0,0
14,11,12,15,0,2339,217,6,3,13,19,272,7,1,1,0,0,0
14,17,14,17,7,3001,223,0,0,13,11,851,22,1,0,0,0,0
14,17,13,17,5,0,99,7,9,11,19,27,10,1,0,0,0,0
10,17,13,17,7,3,78,0,0,10,16,111,2,7,0,0,0,0
13,15,13,10,0,-1,169,0,9,11,19,1178,6,1,1,0,0,0
10,17,13,17,5,8,89,3,6,12,19,260,2,5,0,0,0,0
15,16,11,16,0,1,33,9,1,13,19,876,2,4,0,0,0,0
16,17,13,17,4,1,78,0,0,11,16,149,10,1,0,0,0,0
14,17,13,17,2,2,98,4,9,11,19,1135,6,1,0,0,0,0
14,17,14,17,0,1171,154,2,9,13,19,549,14,1,0,0,0,0
11,17,15,11,0,2,169,1,9,11,19,1409,6,1,1,0,0,0
16,17,15,11,4,827,168,0,6,11,19,942,7,1,1,0,0,0
10,17,16,17,9,2749,218,0,0,13,16,889,19,4,0,0,0,0
14,17,13,11,2,0,76,3,8,11,19,32,10,1,0,0,0,0
10,17,13,11,3,7,141,8,9,11,19,975,6,1,1,0,0,0
13,13,10,10,0,-1,47,9,9,11,19,604,7,1,1,0,0,0
16,17,13,17,3,1643,134,0,9,11,19,995,7,1,1,0,0,0
16,17,15,17,9,341,168,0,1,11,19,970,10,1,0,0,0,0
14,17,14,17,2,3,98,0,9,10,19,1194,6,1,1,0,0,0
13,11,13,11,0,863,33,2,8,11,19,210,10,1,1,0,70,1
14,17,14,17,7,7,152,0,6,13,19,568,11,1,0,0,0,0
14,17,14,17,0,2,192,6,9,13,19,544,7,1,0,0,0,0
14,17,16,17,2,0,78,0,6,12,3,621,2,4,0,0,0,0
16,15,10,10,0,2,57,9,1,11,19,1345,6,1,1,0,0,0
14,17,13,17,2,-1,94,5,9,14,19,1218,6,1,1,0,0,0
10,17,13,11,2,3,55,7,9,11,19,941,6,1,1,0,0,0
14,17,13,17,5,3,99,0,5,14,19,265,6,2,1,0,0,0
16,11,15,15,0,0,166,9,1,11,19,1364,6,1,1,0,0,0
14,17,13,17,3,1196,150,0,9,13,19,507,7,1,1,0,0,0
16,15,15,12,0,3,52,9,9,11,19,1403,6,1,0,0,0,0
10,17,13,11,0,1283,169,0,0,11,19,990,7,1,1,0,0,0
16,17,13,17,7,4,169,7,1,11,19,284,11,2,0,0,0,0
14,17,14,10,0,-1,106,6,9,13,19,593,6,1,1,0,0,0
16,15,15,10,0,2380,170,0,6,11,19,180,6,1,1,0,0,0
14,17,14,17,2,1,26,5,9,13,19,875,14,1,0,0,0,0
16,11,13,10,0,2341,44,0,9,11,19,1384,7,1,1,0,100,1
14,17,13,17,5,-3,97,7,9,11,11,15,9,1,0,0,0,0
14,11,14,15,0,1,21,9,9,13,19,597,9,1,0,0,0,0
16,17,13,17,4,-1,169,7,3,11,11,1439,11,1,0,0,0,0
14,17,14,17,2,1,23,4,6,13,19,583,10,8,0,0,0,0
16,17,13,17,2,6,74,0,1,12,19,80,2,9,0,0,0,0
10,17,15,17,4,384,77,0,6,11,2,1436,3,4,0,0,0,0
13,17,13,17,3,1,111,0,9,10,19,1302,6,1,1,0,0,0
16,11,13,12,3,1591,56,1,9,11,19,1369,6,1,1,0,0,0
14,11,14,10,0,2501,11,0,9,13,19,81,19,1,0,0,0,0
14,17,13,17,0,343,170,3,9,13,19,553,7,1,1,0,0,0
10,17,13,15,0,2095,169,9,3,13,19,933,7,2,0,0,0,0
14,17,14,17,2,1,97,0,9,14,19,1133,6,1,1,0,0,0
16,15,15,13,0,1189,168,0,2,11,19,1403,7,1,1,0,0,0
10,11,15,11,0,6,60,9,7,11,19,1332,7,1,0,0,0,0
14,11,13,15,0,3,140,9,9,13,19,1143,13,1,1,0,0,0
14,17,13,17,5,4,99,7,9,11,19,61,9,1,0,0,0,0
14,17,14,11,0,3,57,4,2,12,19,538,9,1,0,0,0,0
14,17,13,17,5,2,63,7,9,11,19,570,9,1,0,0,0,0
10,17,13,15,7,905,168,9,1,11,19,1411,11,5,0,0,0,0
14,11,13,17,0,1608,49,0,7,11,19,234,7,1,1,0,0,0
13,11,14,15,0,2448,215,0,0,13,16,1212,7,1,1,0,0,0
14,17,14,17,5,2,98,7,9,10,19,549,6,1,1,0,0,0
16,16,13,11,0,4,12,9,9,11,19,589,11,1,0,0,0,0
14,17,14,17,2,0,-5,0,6,12,1,578,2,5,0,0,0,0
14,17,14,10,0,1,100,6,9,13,19,598,6,1,1,0,0,0
14,11,14,15,0,8,55,6,9,13,19,708,19,1,0,0,0,0
15,16,15,16,0,-1,48,9,4,11,19,1322,6,1,1,0,0,0
16,17,14,17,7,2,66,0,0,13,19,621,18,3,0,0,0,0
10,11,13,15,0,2463,44,3,1,13,19,955,19,5,0,0,0,0
14,17,13,17,7,10,39,7,6,12,19,532,10,5,0,0,73,1
14,11,14,17,8,2,30,3,9,13,19,625,14,3,0,0,0,0
16,17,13,17,0,2,111,9,9,10,19,869,6,1,1,0,0,0
16,16,10,10,0,2,169,9,1,13,19,273,11,1,0,0,0,0
16,17,16,17,9,3124,214,0,0,13,19,1004,19,1,0,0,0,0
11,17,15,17,4,1,171,0,1,11,19,1365,10,2,0,0,0,0
14,17,13,11,0,3,49,3,9,13,19,553,7,1,1,0,0,0
16,16,15,16,0,3,45,0,0,11,19,1441,6,1,1,0,0,0
14,11,14,11,0,2027,128,3,2,13,19,889,7,1,1,0,74,1
14,17,14,17,2,5,14,0,0,13,16,584,10,13,0,0,0,0
15,16,14,16,0,1,94,9,5,14,19,1514,6,2,1,0,0,0
14,17,13,17,7,0,146,3,8,12,11,13,10,1,0,0,0,0
16,15,13,14,0,-1,169,6,8,11,19,1243,6,1,1,0,0,0
16,17,15,17,4,4,167,0,1,11,19,1428,7,1,0,0,0,0
15,16,14,16,0,3,96,9,5,13,19,522,6,2,1,0,0,0
10,17,13,17,7,5,58,9,6,11,19,291,9,6,0,0,0,0
15,16,11,16,0,9,11,9,3,13,19,509,9,2,0,0,0,0
14,17,14,17,7,5,43,0,0,13,19,587,17,3,0,0,0,0
14,11,14,10,0,2355,226,6,9,13,19,751,7,1,1,0,0,0
11,17,13,17,4,2,167,0,9,11,19,1408,6,1,1,0,0,0
14,15,14,10,0,4,13,9,9,13,19,93,9,1,0,0,0,0
14,11,14,11,0,14,-12,2,1,13,19,457,10,7,0,0,85,1
14,17,13,17,7,2,218,0,6,13,19,795,2,1,0,0,0,0
10,11,15,11,0,2827,168,3,1,11,19,939,13,1,1,0,39,1
14,17,14,17,2,1,98,0,9,14,19,1189,6,1,1,0,0,0
14,11,14,15,0,4,68,6,9,13,19,551,7,1,1,0,0,0
16,17,13,17,2,840,111,0,2,13,19,1200,7,1,1,0,0,0
14,17,14,17,0,2144,230,6,9,13,19,594,20,1,0,0,0,0
15,16,15,16,0,1,73,9,1,11,19,44,2,9,0,0,0,0
16,15,13,15,2,0,2,5,9,13,19,365,9,2,0,0,0,0
14,17,14,17,7,2,18,6,9,13,19,814,9,2,0,0,0,0
14,17,13,13,0,-2,53,0,0,10,19,922,6,1,1,0,0,0
16,15,15,10,0,-1,168,0,9,11,19,1117,6,1,1,0,0,0
15,16,11,10,0,3,14,9,9,11,19,352,2,2,0,0,0,0
14,17,14,17,7,1,149,8,7,13,19,816,14,7,0,0,0,0
14,17,13,17,7,6,15,3,6,12,19,25,2,5,0,0,0,0
14,11,13,10,0,5,49,0,9,10,19,878,6,1,1,0,0,0
15,16,10,16,0,2243,52,9,1,11,19,1529,7,1,1,0,0,0
16,13,15,16,3,7,168,9,1,11,19,1410,18,1,0,0,0,0
14,17,14,17,7,6,25,0,6,13,19,592,10,5,0,0,0,0
16,11,14,17,4,-1,165,4,8,14,19,243,10,3,0,0,0,0
14,17,14,17,7,7,20,0,0,13,19,596,15,1,0,0,0,0
10,17,13,17,2,5,147,9,1,11,19,1461,17,6,0,0,0,0
16,17,13,17,4,1231,168,0,3,11,3,1413,14,1,0,0,0,0
16,15,15,12,9,2877,167,0,1,11,19,929,11,1,0,0,0,0
10,16,17,16,0,2,55,9,9,11,19,262,2,2,0,0,0,0
16,17,13,17,9,-3,168,0,2,11,19,1146,7,1,1,0,0,0
11,17,13,17,3,3,111,0,9,11,19,13,6,1,1,0,0,0
14,17,13,17,3,4,98,4,9,11,19,461,6,1,1,0,0,1
15,16,15,16,0,-6,168,0,7,11,19,218,6,1,1,0,0,0
10,17,13,17,3,2,51,7,9,11,19,54,10,1,0,0,0,0
15,16,15,16,0,-3,94,4,9,14,19,1412,6,1,0,0,0,0
14,17,13,17,0,-3,217,0,0,11,3,1128,7,1,0,0,0,0
15,16,13,16,0,7,11,9,1,12,19,873,2,13,0,0,0,0
14,17,14,17,5,2,99,0,9,11,19,539,6,1,1,0,69,1
